DR,A%,DF%,1stIn,1st%,2nd%
0.74,13.5%,2.7%,56.8%,83.3%,37.5%
1.08,9.9%,4.2%,47.9%,82.4%,40.5%
0.91,8.6%,1.0%,55.2%,84.5%,42.6%
1.08,17.6%,0.9%,59.3%,75.0%,50.0%
1.79,4.8%,2.4%,59.5%,76.0%,58.8%
1.15,13.5%,1.1%,68.5%,70.5%,57.1%
1.05,10.9%,4.5%,45.5%,74.0%,46.7%
0.69,5.0%,3.3%,61.7%,67.6%,39.1%
0.98,5.0%,2.5%,52.5%,71.4%,36.8%
1.15,9.0%,5.0%,54.0%,75.9%,52.2%
1.18,15.3%,1.2%,54.1%,82.6%,56.4%
0.69,12.0%,4.0%,53.3%,70.0%,51.4%
0.85,10.7%,8.9%,60.7%,79.4%,47.7%
0.38,0.0%,3.0%,54.5%,50.0%,33.3%
0.45,4.3%,0.0%,73.9%,52.9%,33.3%
0.85,7.6%,1.5%,54.5%,80.6%,53.3%
1.19,13.6%,0.0%,63.6%,78.6%,50.0%
0.46,2.3%,4.7%,72.1%,45.2%,33.3%
1.02,5.5%,5.5%,55.5%,63.9%,49.0%
0.93,13.4%,1.5%,59.7%,75.0%,44.4%
0.47,2.1%,2.1%,56.3%,51.9%,33.3%
1.03,10.3%,2.4%,64.3%,63.0%,60.0%
0.71,5.9%,2.9%,70.6%,70.8%,45.0%
0.62,5.5%,3.6%,65.5%,55.6%,26.3%
1.03,7.8%,1.3%,61.0%,83.0%,40.0%
0.96,7.6%,3.8%,63.3%,58.0%,58.6%
0.70,3.0%,3.0%,54.5%,50.0%,40.0%
0.48,0.0%,1.9%,59.6%,74.2%,28.6%
0.73,3.3%,4.4%,71.1%,51.6%,34.6%
1.29,18.6%,3.4%,72.9%,81.4%,25.0%
0.88,5.6%,0.0%,74.1%,65.0%,57.1%
0.72,2.8%,2.8%,67.0%,59.2%,48.6%
1.36,13.2%,0.0%,58.5%,77.4%,50.0%
1.26,11.5%,1.3%,57.7%,68.9%,60.6%
1.09,10.6%,2.9%,65.4%,73.5%,63.9%
0.73,10.6%,6.4%,70.2%,69.7%,35.7%
0.98,11.9%,4.8%,57.1%,79.2%,47.2%
1.20,11.7%,1.7%,68.3%,73.2%,57.9%
0.55,8.8%,3.5%,70.2%,55.0%,47.1%
1.21,7.0%,0.0%,60.5%,76.9%,58.8%
1.34,11.8%,1.5%,66.2%,71.1%,56.5%
0.68,3.4%,3.4%,63.8%,59.5%,66.7%
1.92,19.6%,2.2%,58.7%,81.5%,63.2%
0.78,7.4%,1.9%,59.3%,62.5%,50.0%
0.92,4.1%,3.1%,48.5%,61.7%,46.0%
1.70,12.1%,3.0%,59.1%,76.9%,70.4%
0.83,15.5%,3.6%,59.5%,76.0%,58.8%
1.20,9.2%,5.7%,67.8%,78.0%,64.3%
0.63,4.8%,3.2%,59.7%,62.2%,52.0%
