DR,A%,DF%,1stIn,1st%,2nd%
0.56,2.9%,0.0%,54.4%,56.8%,48.4%
1.30,2.9%,1.4%,71.4%,68.0%,45.0%
0.55,6.4%,2.6%,56.4%,63.6%,44.1%
0.78,9.0%,2.5%,71.3%,63.2%,62.9%
1.05,15.2%,7.6%,59.5%,83.0%,56.3%
3.36,24.4%,4.9%,65.9%,88.9%,85.7%
0.68,5.7%,1.4%,62.9%,61.4%,57.7%
0.69,4.0%,6.0%,46.0%,69.6%,18.5%
1.59,7.8%,5.9%,58.8%,80.0%,66.7%
1.41,10.6%,1.5%,45.5%,80.0%,55.6%
0.73,1.2%,4.9%,52.4%,72.1%,48.7%
2.43,2.6%,2.6%,60.5%,82.6%,66.7%
0.60,8.6%,6.9%,62.1%,69.4%,31.8%
0.59,5.6%,3.7%,63.0%,64.7%,40.0%
1.28,8.2%,1.4%,58.9%,72.1%,56.7%
0.88,9.7%,1.6%,72.6%,64.4%,52.9%
1.09,4.3%,4.3%,65.6%,62.3%,50.0%
0.98,1.3%,6.6%,61.8%,68.1%,55.2%
1.67,9.9%,1.4%,62.0%,84.1%,77.8%
0.36,2.5%,2.5%,55.0%,50.0%,11.1%
0.89,2.0%,3.0%,70.7%,70.0%,48.3%
1.38,6.0%,1.0%,68.0%,72.1%,68.8%
1.93,4.1%,2.0%,63.3%,71.0%,77.8%
1.02,3.7%,4.9%,56.8%,67.4%,40.0%
1.36,0.0%,0.0%,60.0%,80.0%,30.0%
0.79,3.6%,1.8%,62.5%,61.4%,38.1%
0.41,0.0%,7.4%,55.6%,40.0%,50.0%
1.16,1.1%,1.1%,66.7%,70.7%,44.8%
1.34,4.1%,0.0%,55.1%,66.7%,45.5%
1.00,7.1%,0.0%,64.7%,70.9%,66.7%
2.41,2.4%,0.0%,73.8%,77.4%,54.5%
0.77,5.6%,6.9%,63.9%,76.1%,53.8%
