DR,A%,DF%,1stIn,1st%,2nd%
1.22,5.4%,2.7%,56.8%,64.3%,53.1%
1.47,0.0%,1.8%,60.0%,69.7%,63.6%
1.72,2.4%,0.0%,59.5%,76.0%,64.7%
1.19,0.0%,2.5%,51.9%,66.7%,43.6%
1.42,0.0%,5.0%,61.7%,62.2%,43.5%
1.16,1.0%,4.2%,60.4%,63.8%,42.1%
1.72,2.1%,2.1%,44.7%,81.0%,65.4%
0.72,1.5%,10.3%,69.1%,53.2%,38.1%
1.09,4.3%,0.0%,68.5%,66.7%,48.3%
0.46,9.4%,15.1%,52.8%,50.0%,36.0%
0.77,2.6%,2.6%,52.6%,72.5%,44.4%
2.74,7.7%,0.0%,53.8%,100.0%,61.1%
0.76,6.6%,6.6%,59.0%,47.2%,48.0%
1.42,5.9%,5.9%,68.6%,77.1%,43.8%
0.66,3.0%,5.9%,50.5%,68.6%,38.0%
0.69,4.9%,6.1%,61.0%,68.0%,50.0%
2.97,5.1%,7.7%,56.4%,86.4%,76.5%
0.79,10.4%,1.5%,64.2%,76.7%,41.7%
0.73,5.1%,3.4%,59.8%,68.6%,44.7%
0.86,5.3%,3.2%,60.6%,73.7%,48.6%
1.42,7.0%,3.5%,47.4%,59.3%,53.3%
3.13,11.8%,2.9%,64.7%,90.9%,66.7%
1.20,0.0%,2.0%,63.3%,62.9%,44.4%
1.28,3.3%,5.0%,50.0%,83.3%,46.7%
0.74,6.2%,6.2%,50.8%,57.6%,50.0%
1.45,3.8%,3.8%,50.9%,63.0%,65.4%
0.71,6.3%,1.6%,60.9%,61.5%,56.0%
0.94,1.6%,3.3%,56.1%,65.2%,50.0%
1.22,8.1%,8.1%,56.5%,82.9%,33.3%
0.84,2.6%,3.9%,62.3%,68.8%,31.0%
0.55,3.3%,5.0%,61.7%,54.1%,47.8%
0.83,2.0%,2.0%,68.7%,57.4%,51.6%
1.54,1.8%,5.4%,66.1%,59.5%,63.2%
1.69,7.0%,3.5%,84.2%,77.1%,44.4%
1.01,9.0%,4.9%,55.6%,68.8%,56.3%
0.48,0.0%,2.2%,64.4%,51.7%,25.0%
1.46,1.9%,1.9%,71.2%,70.3%,40.0%
1.27,0.0%,5.2%,62.3%,66.7%,41.4%
1.20,3.1%,4.6%,64.6%,71.4%,47.8%
1.01,5.7%,2.9%,67.1%,68.1%,47.8%
1.25,5.1%,6.4%,52.6%,78.0%,48.6%
0.84,4.1%,5.5%,75.3%,63.6%,61.1%
1.09,7.1%,2.9%,68.6%,70.8%,36.4%
0.76,0.0%,3.3%,56.7%,50.0%,57.7%
