DR,A%,DF%,1stIn,1st%,2nd%
0.96,5.0%,1.3%,72.5%,62.1%,50.0%
0.42,2.0%,3.9%,62.7%,46.9%,63.2%
2.20,2.2%,0.0%,73.3%,81.8%,75.0%
1.19,8.2%,1.4%,68.5%,70.0%,69.6%
2.08,11.6%,2.3%,65.1%,75.0%,80.0%
0.62,1.7%,3.3%,56.7%,52.9%,42.3%
0.64,1.9%,1.9%,75.9%,48.8%,69.2%
1.26,0.0%,0.0%,60.0%,69.7%,59.1%
0.84,0.0%,0.0%,63.6%,62.9%,50.0%
1.17,7.1%,3.6%,58.9%,72.7%,52.2%
0.91,2.3%,3.1%,57.3%,69.3%,32.1%
1.18,4.7%,3.7%,59.8%,60.9%,48.8%
1.26,10.2%,2.8%,62.0%,82.1%,41.5%
0.74,5.6%,7.4%,53.7%,69.0%,56.0%
0.94,2.9%,1.9%,51.0%,71.7%,51.0%
0.78,3.3%,1.1%,72.2%,58.5%,52.0%
1.71,3.1%,0.0%,74.5%,79.5%,68.0%
0.93,1.2%,2.4%,65.1%,63.0%,51.7%
1.15,7.5%,0.0%,71.0%,68.4%,51.6%
1.52,1.7%,1.7%,55.2%,65.6%,61.5%
1.70,1.8%,0.0%,66.7%,76.3%,52.6%
1.02,5.5%,4.6%,66.1%,69.4%,37.8%
1.70,4.0%,0.0%,68.0%,76.5%,56.3%
0.66,2.9%,1.9%,52.9%,60.0%,46.9%
0.87,1.0%,1.0%,68.6%,67.1%,62.5%
1.66,2.3%,0.0%,72.7%,71.9%,66.7%
1.47,9.6%,1.9%,57.7%,66.7%,45.5%
0.96,1.9%,0.9%,68.9%,67.1%,51.5%
0.82,3.2%,0.0%,77.7%,69.9%,61.9%
1.41,3.7%,0.0%,66.7%,63.9%,61.1%
1.30,0.0%,0.0%,61.5%,62.5%,68.0%
1.65,5.5%,1.8%,85.5%,80.9%,50.0%
0.99,2.9%,1.4%,63.8%,63.6%,50.0%
0.36,0.0%,0.0%,62.5%,53.3%,44.4%
0.82,0.0%,3.3%,55.7%,55.9%,48.1%
1.23,5.3%,0.0%,75.4%,72.1%,53.6%
0.53,1.2%,3.7%,65.4%,41.5%,42.9%
0.59,2.5%,3.8%,62.5%,74.0%,43.3%
1.26,2.9%,4.4%,58.8%,77.5%,46.4%
1.03,4.8%,1.2%,56.6%,78.7%,55.6%
1.43,8.6%,1.7%,60.3%,77.1%,47.8%
1.35,6.3%,3.2%,61.9%,61.5%,58.3%
1.10,6.6%,1.9%,64.2%,79.4%,36.8%
0.62,2.2%,2.2%,57.1%,59.6%,43.6%
0.60,4.2%,2.5%,61.3%,58.9%,54.3%
0.86,1.7%,0.0%,65.5%,56.6%,52.5%
1.47,5.4%,2.2%,60.9%,75.0%,61.1%
0.67,1.2%,2.3%,64.0%,56.4%,32.3%
0.84,0.0%,4.7%,74.4%,62.5%,72.7%
0.73,3.5%,3.5%,60.9%,64.3%,51.1%
1.21,0.0%,1.4%,73.0%,72.2%,50.0%
1.29,2.4%,0.0%,59.8%,67.3%,57.6%
0.75,2.0%,0.0%,65.3%,53.1%,47.1%
1.57,7.7%,0.0%,72.3%,70.2%,94.4%
1.39,20.7%,1.1%,78.2%,82.4%,47.4%
3.04,10.8%,0.0%,94.6%,82.9%,50.0%
0.56,1.2%,1.2%,75.9%,61.9%,50.0%
0.37,0.0%,2.6%,61.5%,41.7%,33.3%
1.10,6.3%,2.5%,62.0%,71.4%,53.3%
1.30,6.0%,0.0%,58.2%,74.4%,53.6%
0.89,3.2%,1.6%,71.4%,75.6%,61.1%
1.21,6.7%,1.1%,56.7%,70.6%,64.1%
0.85,7.6%,3.8%,60.8%,64.6%,35.5%
1.86,6.5%,2.2%,69.6%,75.0%,64.3%
1.27,7.6%,0.8%,62.6%,73.2%,53.1%
1.25,7.5%,0.9%,63.2%,68.7%,48.7%
0.88,8.0%,1.8%,61.6%,71.0%,51.2%
1.39,1.1%,3.3%,61.5%,82.1%,51.4%
1.25,3.3%,1.7%,65.8%,72.2%,46.3%
1.04,6.4%,0.9%,55.0%,66.7%,61.2%
1.21,4.6%,0.0%,75.4%,73.5%,56.3%
0.69,3.6%,0.9%,65.2%,64.4%,38.5%
1.01,2.4%,3.3%,66.7%,74.4%,53.7%
1.44,1.8%,1.8%,70.9%,69.2%,50.0%
1.36,3.0%,1.5%,62.7%,64.3%,60.0%
1.79,4.7%,0.0%,62.8%,66.7%,75.0%
1.23,3.7%,2.5%,53.1%,69.8%,68.4%
0.87,2.0%,0.7%,68.0%,58.8%,50.0%
1.30,8.9%,0.0%,73.4%,74.7%,57.6%
0.94,3.1%,1.5%,70.8%,58.7%,63.2%
1.72,2.0%,0.0%,61.2%,63.3%,63.2%
1.32,1.6%,3.3%,70.5%,67.4%,44.4%
0.51,0.0%,6.3%,60.9%,61.5%,44.0%
0.88,1.5%,0.8%,76.2%,60.6%,51.6%
1.59,2.3%,0.0%,84.9%,72.6%,69.2%
0.69,0.0%,0.0%,74.2%,63.0%,56.3%
2.50,5.0%,0.0%,85.0%,79.4%,83.3%
0.49,0.0%,2.1%,64.6%,48.4%,41.2%
1.12,2.1%,1.1%,82.1%,73.1%,35.3%
1.01,3.3%,0.0%,75.0%,58.0%,69.6%
0.92,0.0%,1.0%,75.8%,56.0%,70.8%
0.69,0.0%,0.0%,74.6%,52.3%,60.0%
0.75,0.0%,4.5%,63.6%,61.9%,37.5%
0.71,1.8%,1.8%,56.1%,53.1%,44.0%
1.33,4.1%,1.0%,69.4%,75.0%,56.7%
0.79,1.2%,3.6%,54.2%,60.0%,39.5%
1.63,4.3%,2.1%,57.4%,63.0%,70.0%
1.44,3.2%,1.6%,59.7%,62.2%,76.0%
1.41,11.1%,3.7%,66.7%,83.3%,55.6%
0.71,0.0%,2.6%,59.0%,63.0%,43.8%
1.06,1.3%,1.3%,70.7%,66.0%,68.2%
1.35,1.5%,3.1%,60.0%,79.5%,69.2%
1.02,3.4%,2.3%,43.2%,76.3%,56.0%
1.25,2.7%,2.7%,64.4%,74.5%,57.7%
0.73,5.6%,0.0%,59.2%,78.6%,69.0%
1.24,6.4%,2.1%,61.7%,65.5%,55.6%
0.78,4.0%,4.0%,36.0%,61.1%,34.4%
1.73,2.3%,0.0%,52.3%,78.3%,61.9%
1.10,5.1%,0.0%,53.5%,79.2%,43.5%
0.62,2.3%,0.0%,65.1%,58.9%,43.3%
1.79,11.4%,0.0%,61.4%,70.4%,64.7%
1.91,7.0%,2.3%,65.1%,82.1%,40.0%
1.22,1.9%,0.0%,63.0%,61.8%,60.0%
0.75,9.3%,1.9%,66.7%,63.9%,33.3%
1.27,3.1%,0.0%,58.5%,63.2%,55.6%
1.07,7.9%,1.6%,57.1%,68.1%,59.3%
1.74,5.6%,0.0%,66.7%,75.0%,66.7%
0.76,8.1%,2.7%,58.6%,67.7%,47.8%
0.78,3.9%,0.0%,66.2%,70.6%,65.4%
0.79,0.0%,2.9%,47.1%,59.4%,63.9%
0.62,0.0%,4.2%,39.6%,47.4%,44.8%
0.66,1.7%,0.0%,53.3%,53.1%,71.4%
0.58,5.3%,7.9%,57.9%,50.0%,43.8%
1.03,9.9%,6.2%,54.3%,84.1%,45.9%
1.04,5.9%,2.5%,45.4%,79.6%,60.0%
0.55,3.9%,0.0%,58.8%,56.7%,33.3%
1.32,3.9%,3.9%,55.6%,77.6%,57.4%
0.38,2.3%,2.3%,69.0%,56.7%,29.6%
0.84,5.8%,3.3%,51.7%,64.5%,44.8%
0.52,2.5%,7.5%,45.0%,50.0%,22.7%
0.83,3.2%,3.2%,67.5%,62.5%,44.0%
0.95,6.3%,0.0%,64.9%,79.2%,56.4%
1.42,1.7%,5.0%,78.3%,66.0%,38.5%
3.00,0.0%,0.0%,68.0%,88.2%,62.5%
1.88,0.0%,0.0%,60.0%,71.4%,71.4%
1.05,0.0%,4.0%,71.0%,60.6%,51.7%
1.22,1.3%,1.3%,57.5%,58.7%,52.9%
2.62,0.0%,5.4%,62.2%,73.9%,85.7%
1.45,3.3%,0.0%,77.0%,70.2%,50.0%
1.07,0.0%,2.3%,58.6%,70.6%,61.1%
1.06,1.2%,1.2%,64.2%,75.0%,51.7%
1.64,4.4%,2.2%,68.9%,67.7%,50.0%
0.91,2.4%,0.8%,60.2%,58.1%,49.0%
0.56,2.1%,2.1%,61.7%,48.3%,50.0%
0.73,0.0%,0.0%,63.9%,59.0%,59.1%
0.90,2.6%,1.7%,61.5%,65.3%,40.0%
1.50,0.0%,0.0%,58.6%,64.7%,75.0%
