DR,A%,DF%,1stIn,1st%,2nd%
0.72,7.1%,4.4%,65.5%,73.0%,35.9%
1.59,6.0%,6.0%,52.0%,80.8%,50.0%
0.82,0.0%,3.5%,57.9%,60.6%,50.0%
1.31,9.3%,3.7%,57.4%,67.7%,60.9%
1.10,5.3%,2.7%,54.7%,75.6%,44.1%
1.70,19.6%,11.8%,56.9%,89.7%,45.5%
0.82,1.8%,1.8%,47.4%,51.9%,56.7%
1.29,3.6%,5.4%,58.9%,78.8%,56.5%
0.82,5.1%,5.1%,55.7%,65.9%,40.0%
1.33,2.7%,1.3%,68.0%,76.5%,66.7%
0.93,1.3%,2.7%,64.0%,50.0%,66.7%
0.96,5.1%,3.0%,69.7%,76.8%,30.0%
0.98,4.0%,2.0%,56.6%,67.9%,44.2%
0.82,9.8%,4.9%,52.5%,81.3%,44.8%
