DR,A%,DF%,1stIn,1st%,2nd%
1.14,7.0%,1.4%,57.7%,70.7%,46.7%
1.32,17.0%,0.0%,65.0%,75.4%,62.9%
0.91,16.0%,4.0%,60.0%,86.7%,40.0%
1.69,14.3%,4.1%,61.2%,83.3%,52.6%
0.67,7.5%,4.4%,64.8%,72.8%,44.6%
1.27,17.7%,4.2%,71.9%,85.5%,51.9%
0.69,20.0%,9.1%,70.9%,82.1%,25.0%
0.91,7.5%,4.7%,68.9%,68.5%,57.6%
1.06,6.4%,6.4%,53.2%,67.2%,43.1%
1.26,12.9%,2.9%,65.7%,82.6%,45.8%
1.38,13.0%,5.8%,47.8%,78.8%,66.7%
1.12,12.2%,4.1%,65.9%,70.4%,45.2%
1.59,10.9%,7.3%,61.8%,82.4%,47.6%
0.58,4.4%,0.0%,67.0%,68.9%,36.7%
0.74,6.7%,4.5%,53.9%,83.3%,46.3%
0.88,5.2%,2.1%,58.3%,67.9%,40.0%
0.66,6.4%,1.3%,67.9%,75.5%,40.0%
1.00,5.2%,1.3%,62.3%,87.5%,48.3%
0.56,6.5%,4.3%,52.2%,62.5%,31.8%
1.39,19.4%,1.6%,62.9%,79.5%,60.9%
0.62,12.9%,1.6%,48.4%,70.0%,46.9%
1.21,15.1%,0.0%,64.4%,80.9%,42.3%
0.66,24.5%,6.1%,75.5%,75.7%,41.7%
0.59,12.0%,0.0%,66.0%,54.5%,47.1%
1.55,1.9%,1.9%,63.0%,73.5%,80.0%
1.52,11.6%,2.3%,59.3%,74.5%,65.7%
0.94,18.3%,1.9%,63.5%,80.3%,47.4%
1.05,10.5%,3.3%,66.0%,77.2%,46.2%
0.64,14.4%,0.0%,65.4%,80.9%,52.8%
2.18,13.0%,4.3%,65.2%,90.0%,50.0%
1.10,17.1%,2.6%,65.8%,82.0%,53.8%
1.93,25.0%,0.0%,69.4%,86.0%,68.2%
1.18,21.4%,0.0%,65.0%,83.6%,50.0%
1.07,17.9%,3.6%,64.3%,74.1%,33.3%
0.63,8.1%,1.4%,63.5%,74.5%,37.0%
0.93,15.2%,0.0%,59.5%,78.7%,59.4%
0.69,11.1%,4.0%,65.7%,67.7%,41.2%
0.90,7.7%,3.3%,60.4%,74.5%,58.3%
1.68,23.9%,2.2%,67.4%,77.4%,60.0%
2.61,9.5%,9.5%,47.6%,80.0%,72.7%
1.11,12.3%,4.9%,60.5%,67.3%,59.4%
0.51,16.3%,4.1%,69.4%,64.7%,33.3%
0.50,16.1%,1.8%,57.1%,81.3%,20.8%
1.18,16.5%,0.0%,69.6%,78.2%,37.5%
1.35,8.8%,1.8%,59.6%,85.3%,52.2%
0.60,6.0%,6.0%,67.2%,62.2%,31.8%
1.17,18.6%,4.7%,69.8%,81.7%,46.2%
1.00,10.6%,1.1%,68.1%,82.8%,46.7%
0.82,17.5%,5.2%,66.0%,76.6%,60.6%
1.65,20.0%,1.7%,85.0%,86.3%,55.6%
1.26,1.4%,2.9%,77.1%,75.9%,50.0%
1.08,20.0%,1.3%,68.0%,80.4%,58.3%
0.66,8.3%,1.7%,66.1%,76.3%,48.8%
0.95,14.3%,3.4%,64.6%,76.1%,50.0%
0.75,10.9%,0.0%,64.1%,68.3%,26.1%
0.60,13.2%,7.9%,69.7%,75.5%,30.4%
1.69,9.6%,1.9%,55.8%,75.9%,69.6%
1.16,13.0%,8.7%,59.8%,83.6%,45.9%
1.26,16.4%,6.6%,54.1%,81.8%,39.3%
1.05,13.7%,3.2%,63.2%,83.3%,51.4%
1.35,11.9%,3.0%,56.7%,78.9%,44.8%
1.74,21.2%,1.9%,61.5%,90.6%,60.0%
0.71,8.5%,6.8%,64.4%,63.2%,42.9%
1.24,14.8%,4.9%,60.5%,79.6%,50.0%
2.38,11.6%,2.3%,62.8%,85.2%,56.3%
2.55,20.5%,0.0%,63.6%,82.1%,81.3%
3.54,20.0%,0.0%,64.0%,93.8%,77.8%
0.74,13.2%,2.0%,67.8%,74.8%,45.5%
1.91,19.8%,2.5%,65.4%,94.3%,57.1%
2.06,21.3%,2.1%,68.1%,90.6%,53.3%
1.63,5.4%,1.4%,63.5%,83.0%,66.7%
0.69,18.8%,3.1%,65.6%,66.7%,31.8%
1.23,15.4%,6.2%,63.1%,82.9%,45.8%
1.12,12.5%,2.5%,57.5%,78.3%,55.9%
1.36,17.0%,0.0%,66.0%,82.9%,66.7%
0.58,8.3%,5.0%,59.2%,60.6%,42.9%
0.51,1.7%,8.5%,49.2%,55.2%,33.3%
1.19,11.1%,1.6%,63.5%,77.5%,65.2%
1.19,9.8%,2.0%,73.5%,72.0%,48.1%
1.50,6.9%,1.1%,59.8%,75.0%,68.6%
0.95,8.3%,3.1%,70.8%,76.5%,28.6%
1.36,12.9%,4.7%,64.7%,83.6%,56.7%
0.67,2.1%,6.3%,52.1%,68.0%,34.8%
