DR,A%,DF%,1stIn,1st%,2nd%
1.62,0.0%,1.9%,74.1%,75.0%,42.9%
0.75,2.0%,2.0%,54.9%,57.1%,65.2%
0.83,1.9%,5.6%,62.6%,50.7%,52.5%
0.79,2.0%,4.0%,74.0%,59.5%,53.8%
1.10,0.0%,2.4%,74.7%,56.5%,42.9%
1.26,4.5%,0.0%,91.0%,64.2%,37.5%
1.41,0.0%,3.1%,63.1%,56.1%,58.3%
2.35,0.0%,0.0%,76.0%,84.2%,33.3%
0.78,3.8%,9.6%,53.8%,71.4%,33.3%
0.74,5.0%,6.7%,63.3%,57.9%,27.3%
0.91,1.3%,1.3%,81.0%,70.3%,53.3%
1.26,2.0%,2.0%,69.3%,67.1%,67.7%
0.76,0.0%,4.8%,75.9%,68.3%,45.0%
1.45,6.5%,3.2%,90.3%,80.4%,50.0%
1.50,0.0%,3.0%,67.2%,77.8%,63.6%
0.52,1.9%,1.9%,63.5%,51.5%,36.8%
0.62,2.0%,3.9%,54.9%,46.4%,21.7%
1.30,6.6%,1.3%,69.7%,62.3%,65.2%
0.73,2.7%,5.4%,64.9%,72.9%,26.9%
1.14,0.0%,4.0%,63.6%,61.9%,50.0%
0.69,1.0%,4.2%,63.5%,49.2%,51.4%
0.79,6.7%,1.7%,65.0%,69.2%,38.1%
0.99,7.0%,1.8%,64.9%,89.2%,50.0%
0.49,0.0%,9.8%,58.5%,58.3%,23.5%
0.77,3.4%,3.4%,58.6%,52.9%,41.7%
0.59,4.5%,7.5%,56.7%,57.9%,41.4%
0.52,0.0%,2.2%,66.7%,36.7%,40.0%
1.13,2.7%,5.5%,63.0%,73.9%,44.4%
0.68,3.8%,5.1%,61.5%,56.3%,30.0%
1.70,1.9%,5.6%,64.8%,71.4%,73.7%
0.67,0.0%,14.0%,49.1%,71.4%,37.9%
