DR,A%,DF%,1stIn,1st%,2nd%
1.34,6.5%,3.2%,69.4%,79.1%,57.9%
2.00,9.1%,0.0%,74.5%,90.2%,64.3%
1.84,2.7%,1.4%,67.1%,71.4%,70.8%
0.81,4.7%,0.0%,80.4%,60.5%,76.2%
0.97,10.9%,2.3%,64.3%,72.3%,63.0%
0.30,1.9%,1.9%,64.2%,52.9%,42.1%
0.37,6.4%,4.3%,68.1%,53.1%,13.3%
0.75,5.7%,3.4%,63.6%,57.1%,50.0%
1.40,1.2%,1.2%,70.9%,70.5%,68.0%
0.89,1.9%,3.7%,66.7%,55.6%,55.6%
1.09,5.4%,3.6%,58.0%,69.2%,46.8%
1.06,1.1%,1.1%,65.3%,54.8%,57.6%
0.98,1.9%,1.9%,69.2%,63.9%,56.3%
0.63,9.7%,1.4%,70.8%,58.8%,47.6%
1.57,1.9%,0.0%,85.2%,71.7%,62.5%
0.85,12.9%,1.2%,76.5%,86.2%,60.0%
1.19,1.3%,2.6%,70.1%,77.8%,34.8%
0.91,5.7%,0.0%,73.6%,56.4%,78.6%
0.59,4.8%,3.2%,58.7%,54.1%,57.7%
1.23,5.1%,2.6%,65.4%,68.6%,51.9%
0.70,4.2%,4.2%,63.4%,77.8%,34.6%
0.67,2.1%,4.3%,61.7%,69.0%,33.3%
1.60,7.6%,0.0%,59.1%,79.5%,63.0%
1.54,1.4%,2.9%,62.9%,79.5%,53.8%
1.60,8.7%,2.2%,69.6%,68.8%,57.1%
1.78,0.0%,0.0%,81.3%,69.2%,100.0%
0.59,4.5%,0.0%,53.7%,58.3%,54.8%
0.74,6.7%,2.5%,58.0%,79.7%,62.0%
1.33,6.3%,1.6%,54.7%,77.1%,58.6%
0.67,7.0%,7.0%,57.7%,90.2%,46.7%
0.71,6.5%,3.2%,58.9%,63.0%,49.0%
1.15,14.4%,5.1%,61.9%,79.5%,57.8%
0.64,6.6%,4.4%,62.6%,68.4%,50.0%
2.13,11.6%,4.7%,53.5%,78.3%,65.0%
0.58,0.0%,4.3%,54.3%,60.0%,38.1%
0.57,1.8%,7.3%,56.4%,61.3%,29.2%
1.32,11.9%,0.0%,57.6%,70.6%,60.0%
0.61,5.6%,2.8%,69.4%,76.0%,59.1%
1.70,2.9%,5.9%,58.8%,75.0%,64.3%
0.80,1.5%,3.0%,62.1%,63.4%,48.0%
0.85,1.0%,3.1%,64.3%,58.7%,48.6%
1.28,2.4%,2.4%,57.8%,72.9%,62.9%
2.37,5.9%,5.9%,55.9%,78.9%,66.7%
1.30,7.4%,2.9%,66.2%,75.6%,52.2%
0.98,1.1%,0.0%,65.2%,53.4%,54.8%
4.00,0.0%,0.0%,80.0%,75.0%,100.0%
1.42,13.0%,3.7%,68.5%,81.1%,29.4%
1.27,7.0%,0.0%,65.1%,73.2%,76.7%
2.49,14.9%,0.0%,68.1%,87.5%,80.0%
1.22,5.6%,4.2%,67.6%,68.8%,39.1%
1.31,0.0%,0.0%,65.6%,69.0%,72.7%
1.46,8.9%,0.0%,60.7%,70.6%,77.3%
0.89,3.8%,4.7%,67.0%,64.8%,31.4%
0.85,5.5%,3.6%,50.9%,64.3%,63.0%
1.47,8.7%,4.3%,69.6%,71.9%,50.0%
1.58,13.2%,1.9%,73.6%,79.5%,50.0%
0.65,4.5%,4.5%,60.7%,53.7%,60.0%
1.48,6.6%,3.3%,62.3%,78.9%,60.9%
0.66,0.0%,2.4%,65.9%,51.9%,42.9%
1.46,0.0%,0.0%,52.6%,73.3%,63.0%
1.02,11.0%,6.1%,54.9%,64.4%,56.8%
0.70,6.1%,1.0%,67.3%,54.5%,62.5%
0.84,1.0%,2.1%,62.9%,59.0%,47.2%
1.26,3.4%,3.4%,62.7%,70.3%,45.5%
1.85,8.0%,6.0%,52.0%,84.6%,66.7%
0.85,2.3%,0.8%,57.9%,58.4%,44.6%
1.75,2.6%,1.3%,79.5%,74.2%,68.8%
0.90,9.0%,1.5%,61.2%,82.9%,50.0%
1.04,4.2%,2.1%,70.8%,67.6%,50.0%
1.11,4.0%,1.0%,70.3%,67.6%,53.3%
0.87,0.0%,0.0%,66.7%,66.7%,50.0%
2.11,8.5%,4.3%,55.3%,76.9%,81.0%
1.65,8.5%,1.7%,76.3%,84.4%,50.0%
0.93,1.7%,0.0%,66.1%,61.5%,52.5%
1.56,1.6%,0.0%,69.4%,76.7%,57.9%
0.92,4.4%,1.1%,65.9%,60.0%,45.2%
1.84,3.8%,0.0%,55.8%,69.0%,91.3%
0.70,1.7%,6.9%,53.4%,54.8%,59.3%
0.88,10.0%,5.6%,57.8%,71.2%,44.7%
0.71,4.6%,3.1%,60.0%,59.0%,46.2%
0.64,4.2%,5.6%,60.6%,67.4%,50.0%
1.11,5.7%,2.9%,65.7%,58.7%,58.3%
1.02,5.3%,2.1%,61.7%,63.8%,47.2%
0.94,3.4%,2.3%,72.7%,78.1%,45.8%
0.90,7.8%,1.7%,68.7%,78.5%,44.4%
1.06,5.7%,0.0%,62.1%,70.4%,54.5%
0.81,7.9%,5.6%,53.9%,66.7%,56.1%
0.99,3.8%,6.3%,53.8%,86.0%,54.1%
1.28,9.0%,3.0%,68.7%,71.7%,57.1%
0.93,2.3%,0.0%,62.6%,67.3%,53.1%
0.62,0.0%,4.7%,62.8%,48.1%,31.3%
0.91,1.2%,4.7%,66.3%,75.4%,37.9%
0.61,2.1%,0.0%,66.7%,53.1%,50.0%
1.30,7.9%,3.2%,63.5%,72.5%,65.2%
0.77,7.4%,0.0%,60.3%,73.2%,51.9%
0.84,3.7%,2.5%,76.5%,79.0%,31.6%
1.05,1.6%,1.6%,58.9%,65.8%,56.6%
1.20,12.9%,1.4%,61.4%,79.1%,59.3%
0.75,5.4%,0.0%,64.3%,68.1%,45.0%
0.76,4.2%,2.4%,64.2%,61.3%,52.5%
0.65,1.6%,1.6%,61.3%,57.9%,58.3%
0.65,0.0%,2.0%,48.0%,75.0%,46.2%
4.15,22.2%,0.0%,55.6%,100.0%,75.0%
1.12,4.5%,4.5%,75.8%,76.0%,43.8%
1.56,1.8%,3.6%,61.8%,76.5%,66.7%
0.78,3.9%,5.2%,59.7%,50.0%,51.6%
1.61,17.6%,5.9%,52.9%,88.9%,62.5%
0.99,9.8%,3.7%,54.9%,77.8%,54.1%
0.87,11.2%,4.5%,59.7%,76.3%,59.3%
0.92,7.1%,1.8%,72.4%,69.1%,48.9%
0.75,4.8%,1.6%,73.0%,67.4%,52.9%
0.80,3.2%,4.3%,56.4%,69.8%,34.1%
0.37,5.3%,5.3%,49.1%,50.0%,13.8%
1.30,3.1%,1.0%,51.0%,78.0%,58.3%
1.74,10.8%,1.4%,54.1%,77.5%,67.6%
1.81,2.6%,1.3%,58.4%,86.7%,59.4%
0.68,12.8%,0.9%,66.1%,65.3%,45.9%
0.94,4.8%,1.2%,67.5%,66.1%,37.0%
1.81,9.5%,0.0%,66.7%,75.0%,64.3%
0.67,3.8%,3.8%,67.9%,55.6%,41.2%
0.87,2.2%,2.2%,74.2%,56.1%,43.5%
0.63,3.9%,7.8%,54.9%,60.7%,26.1%
3.08,16.2%,2.7%,54.1%,80.0%,76.5%
0.84,6.0%,3.0%,66.0%,66.7%,44.1%
1.07,7.8%,1.9%,53.4%,80.0%,56.3%
0.58,8.0%,0.0%,54.0%,59.3%,52.2%
1.38,10.0%,0.0%,60.0%,80.6%,45.8%
0.96,11.8%,1.8%,62.7%,76.8%,48.8%
1.26,7.1%,3.6%,66.1%,73.0%,57.9%
1.65,16.1%,0.0%,60.7%,79.4%,63.6%
0.76,4.9%,0.0%,60.7%,67.6%,70.8%
1.58,17.9%,0.0%,58.9%,75.8%,65.2%
0.41,2.0%,11.8%,39.2%,60.0%,32.3%
1.29,4.5%,3.4%,52.8%,61.7%,54.8%
1.16,7.4%,3.7%,57.4%,74.2%,43.5%
1.06,7.6%,1.1%,57.6%,71.7%,53.8%
0.70,1.3%,7.5%,58.8%,66.0%,42.4%
1.42,15.7%,2.0%,62.7%,75.0%,57.9%
0.56,7.7%,3.3%,69.2%,55.6%,35.7%
1.16,5.3%,5.3%,60.6%,66.3%,57.7%
1.54,9.3%,1.9%,61.1%,57.6%,66.7%
1.28,10.6%,3.0%,63.6%,78.6%,62.5%
1.10,10.5%,2.6%,68.4%,76.9%,37.5%
0.94,3.8%,6.3%,57.5%,54.3%,44.1%
1.74,7.0%,5.3%,59.6%,91.2%,47.8%
0.67,5.4%,3.6%,60.7%,55.9%,36.4%
1.74,13.2%,0.0%,60.4%,84.4%,52.4%
1.27,4.9%,3.7%,59.3%,72.9%,57.6%
1.50,8.8%,3.5%,57.9%,81.8%,50.0%
1.22,6.8%,4.1%,61.6%,71.1%,53.6%
0.96,1.2%,4.8%,57.1%,68.8%,41.7%
1.13,7.7%,3.8%,56.4%,65.9%,61.8%
0.84,3.9%,6.5%,58.4%,62.2%,40.6%
1.15,7.1%,1.0%,70.4%,65.2%,58.6%
1.71,3.4%,0.0%,62.1%,77.8%,68.2%
0.75,0.0%,6.9%,72.4%,57.1%,31.3%
1.57,2.0%,4.1%,40.8%,80.0%,55.2%
1.26,4.3%,4.3%,62.3%,74.4%,42.3%
1.06,1.2%,4.8%,48.2%,60.0%,55.8%
0.40,0.0%,2.7%,61.6%,62.2%,32.1%
2.19,8.1%,2.7%,48.6%,83.3%,68.4%
0.92,2.5%,2.5%,54.4%,65.1%,52.8%
1.26,0.0%,4.2%,62.0%,77.3%,51.9%
2.26,13.6%,0.0%,52.3%,82.6%,71.4%
1.17,6.5%,3.2%,53.8%,60.0%,62.8%
1.08,0.9%,4.6%,68.5%,78.4%,44.1%
1.01,11.9%,2.5%,65.3%,72.7%,61.0%
1.08,1.1%,4.5%,65.9%,81.0%,56.7%
0.86,3.6%,3.6%,56.3%,74.6%,40.8%
1.10,0.8%,3.3%,62.5%,61.3%,62.2%
0.73,3.3%,11.7%,51.7%,77.4%,44.8%
0.66,6.9%,3.4%,58.6%,67.6%,33.3%
1.16,7.2%,3.1%,56.7%,56.4%,54.8%
1.18,12.2%,5.1%,58.2%,68.4%,58.5%
1.27,6.0%,4.0%,58.0%,69.0%,61.9%
0.96,2.3%,2.3%,58.6%,54.9%,58.3%
1.04,10.3%,4.1%,44.3%,76.7%,55.6%
1.09,6.5%,4.3%,55.9%,73.1%,58.5%
1.70,3.9%,2.0%,47.1%,70.8%,66.7%
0.76,7.7%,2.9%,51.0%,66.0%,56.9%
1.39,12.1%,3.4%,55.2%,84.4%,46.2%
1.25,6.2%,4.6%,47.7%,77.4%,64.7%
1.29,19.4%,0.0%,68.7%,73.9%,57.1%
1.55,10.3%,1.3%,60.3%,80.9%,71.0%
1.29,4.8%,1.6%,46.0%,79.3%,64.7%
1.59,3.8%,0.0%,58.5%,64.5%,72.7%
1.07,9.9%,3.7%,56.8%,80.4%,42.9%
2.52,12.8%,5.1%,59.0%,82.6%,68.8%
1.09,3.1%,3.9%,45.3%,72.4%,51.4%
0.59,8.5%,2.1%,63.8%,60.0%,58.8%
1.71,1.9%,3.8%,60.4%,81.3%,52.4%
1.51,3.9%,3.9%,60.8%,80.6%,35.0%
0.80,5.3%,0.0%,61.3%,65.2%,62.1%
1.82,8.5%,2.1%,53.2%,80.0%,72.7%
1.08,5.8%,2.9%,67.0%,71.0%,55.9%
0.84,0.0%,0.0%,59.2%,48.3%,50.0%
1.45,2.0%,0.0%,53.1%,65.4%,60.9%
1.52,1.9%,3.7%,70.4%,71.1%,62.5%
0.77,4.3%,10.6%,51.1%,58.3%,43.5%
1.32,8.8%,10.5%,47.4%,77.8%,43.3%
1.08,1.1%,4.6%,57.5%,70.0%,48.6%
2.25,2.7%,10.8%,56.8%,76.2%,68.8%
0.94,3.7%,1.2%,54.3%,54.5%,56.8%
1.71,8.5%,8.5%,53.2%,76.0%,59.1%
0.67,12.1%,3.0%,57.6%,71.1%,46.4%
2.24,33.3%,2.4%,73.8%,87.1%,54.5%
0.86,2.2%,5.5%,49.5%,66.7%,41.3%
1.15,2.8%,5.6%,55.6%,65.0%,43.8%
1.48,9.4%,0.0%,64.2%,76.5%,63.2%
0.75,4.1%,5.5%,52.1%,81.6%,34.3%
2.23,19.5%,2.4%,65.9%,77.8%,78.6%
1.76,15.7%,1.4%,58.6%,85.4%,65.5%
1.14,6.1%,2.4%,61.0%,70.0%,53.1%
1.08,10.3%,6.9%,56.3%,65.3%,57.9%
0.83,3.6%,5.5%,67.3%,73.0%,44.4%
1.20,5.1%,2.6%,62.8%,69.4%,55.2%
1.02,1.6%,0.0%,81.3%,59.0%,65.2%
1.26,3.1%,4.6%,60.0%,74.4%,50.0%
0.52,6.0%,1.5%,58.2%,56.4%,50.0%
0.76,1.9%,1.0%,63.5%,57.6%,50.0%
1.33,11.4%,5.7%,60.0%,85.7%,60.7%
0.81,4.4%,2.2%,64.8%,61.0%,56.3%
1.29,5.1%,1.3%,67.9%,69.8%,64.0%
0.68,8.5%,1.7%,66.1%,74.4%,60.0%
1.22,4.7%,0.0%,75.0%,83.3%,56.3%
0.74,1.1%,1.1%,67.7%,63.5%,46.7%
0.80,3.6%,1.8%,67.9%,57.9%,44.4%
0.99,0.0%,1.0%,68.3%,76.1%,42.4%
0.90,4.8%,1.6%,53.2%,66.7%,55.2%
1.15,13.9%,1.0%,62.4%,73.0%,57.9%
1.44,8.5%,1.7%,64.4%,84.2%,66.7%
0.66,7.5%,2.8%,69.2%,60.8%,51.5%
1.46,11.3%,3.2%,59.7%,67.6%,68.0%
0.54,2.4%,2.4%,69.0%,55.2%,38.5%
0.95,4.5%,6.3%,59.8%,65.7%,35.6%
1.44,9.7%,1.6%,80.6%,82.0%,33.3%
1.07,14.1%,6.1%,62.6%,77.4%,48.6%
2.57,7.5%,5.0%,52.5%,90.5%,73.7%
0.75,3.2%,4.8%,60.3%,57.9%,44.0%
1.48,5.1%,0.0%,66.1%,71.8%,85.0%
1.68,18.0%,1.6%,63.9%,87.2%,63.6%
1.81,5.8%,0.0%,65.4%,79.4%,66.7%
1.16,3.2%,6.3%,60.3%,78.9%,64.0%
0.96,6.6%,2.6%,50.0%,65.8%,57.9%
1.34,22.4%,5.3%,65.8%,78.0%,53.8%
1.72,15.2%,0.0%,53.0%,80.0%,67.7%
0.56,6.3%,2.1%,64.6%,58.1%,52.9%
1.21,7.0%,3.5%,62.8%,77.8%,40.6%
1.50,9.4%,1.9%,64.2%,79.4%,57.9%
1.41,1.6%,4.8%,66.7%,66.7%,57.1%
1.71,4.0%,0.0%,64.0%,87.5%,44.4%
0.74,5.1%,0.0%,71.2%,64.3%,29.4%
1.07,7.6%,3.3%,60.9%,66.1%,58.3%
0.98,5.6%,0.0%,69.7%,71.0%,37.0%
2.62,5.3%,0.0%,57.9%,81.8%,75.0%
0.66,6.3%,0.0%,49.4%,59.0%,55.0%
0.79,0.0%,4.1%,61.9%,66.7%,51.4%
0.70,0.0%,6.8%,59.5%,52.3%,46.7%
0.79,2.5%,2.5%,57.5%,54.3%,52.9%
0.66,7.1%,7.1%,50.0%,57.1%,28.6%
1.68,5.1%,3.4%,59.3%,82.9%,70.8%
0.88,5.8%,3.3%,66.9%,61.7%,52.5%
1.52,3.9%,5.9%,51.0%,73.1%,64.0%
1.40,7.1%,1.8%,60.7%,73.5%,63.6%
0.41,2.4%,7.1%,54.8%,73.9%,10.5%
1.70,7.4%,0.0%,55.6%,80.0%,50.0%
2.00,5.0%,5.0%,52.5%,71.4%,63.2%
0.99,3.1%,2.1%,60.8%,64.4%,52.6%
0.72,0.0%,3.1%,51.6%,57.6%,38.7%
2.27,2.5%,2.5%,72.5%,79.3%,63.6%
1.70,2.3%,0.0%,60.5%,65.4%,64.7%
0.79,8.3%,2.1%,63.5%,63.9%,42.9%
1.78,13.5%,3.8%,71.2%,83.8%,66.7%
0.74,6.3%,2.5%,65.8%,67.3%,40.7%
1.63,9.6%,5.8%,67.3%,88.6%,41.2%
2.09,9.8%,2.0%,64.7%,90.9%,66.7%
0.78,2.7%,1.4%,58.9%,58.1%,40.0%
0.62,0.0%,3.6%,60.0%,69.7%,36.4%
1.06,7.8%,4.9%,62.7%,65.6%,39.5%
0.78,4.9%,0.0%,56.1%,63.0%,55.6%
0.87,8.2%,4.7%,62.4%,75.5%,62.5%
0.80,3.3%,0.0%,60.7%,37.8%,41.7%
1.66,5.3%,0.0%,59.6%,88.2%,65.2%
1.08,3.8%,3.8%,57.0%,77.8%,41.2%
0.90,0.0%,6.6%,58.2%,56.3%,45.1%
0.63,2.9%,4.4%,42.6%,69.0%,53.8%
1.01,6.1%,3.1%,61.2%,68.3%,57.9%
0.53,4.3%,0.0%,62.3%,72.1%,61.5%
0.55,2.4%,4.8%,64.3%,53.7%,36.7%
1.35,3.2%,1.6%,72.6%,66.7%,47.1%
1.61,0.0%,0.0%,64.2%,76.5%,78.9%
1.64,3.9%,3.9%,60.8%,74.2%,70.0%
1.11,6.3%,1.6%,73.0%,69.6%,52.9%
1.83,7.7%,0.0%,69.2%,75.0%,75.0%
0.88,6.9%,1.1%,69.0%,66.7%,40.7%
1.19,0.0%,1.3%,54.7%,78.0%,47.1%
1.60,1.8%,1.8%,64.9%,81.1%,60.0%
2.21,16.7%,1.9%,70.4%,89.5%,56.3%
0.77,3.6%,7.1%,56.0%,63.8%,45.9%
0.81,1.1%,3.2%,50.5%,62.5%,48.9%
1.06,6.2%,0.0%,60.8%,71.2%,55.3%
1.19,7.4%,2.9%,58.8%,77.5%,42.9%
0.59,2.2%,0.0%,67.4%,51.6%,26.7%
1.40,5.0%,3.3%,56.7%,79.4%,46.2%
3.21,9.7%,0.0%,74.2%,82.6%,75.0%
0.72,2.6%,3.8%,62.8%,55.1%,44.8%
0.50,4.8%,4.8%,68.3%,44.2%,50.0%
0.84,3.2%,5.3%,52.6%,60.0%,53.3%
0.76,3.7%,3.7%,61.7%,54.5%,39.0%
0.90,2.2%,2.2%,62.4%,70.7%,45.7%
0.77,1.9%,7.4%,46.3%,52.0%,27.6%
0.61,7.5%,3.0%,50.7%,70.6%,42.4%
0.65,4.4%,2.9%,66.2%,53.3%,30.4%
1.22,2.4%,2.4%,62.7%,76.9%,45.2%
1.90,10.0%,2.0%,70.0%,77.1%,60.0%
1.22,8.5%,3.7%,56.1%,78.3%,47.2%
0.92,0.0%,5.0%,55.0%,63.6%,40.0%
0.77,6.2%,3.1%,56.9%,75.7%,57.1%
0.76,1.9%,5.8%,55.8%,79.3%,47.8%
0.73,1.0%,5.1%,60.2%,61.0%,35.9%
