DR,A%,DF%,1stIn,1st%,2nd%
1.00,3.5%,1.8%,69.0%,66.7%,54.3%
1.01,3.5%,3.5%,59.4%,68.2%,41.4%
0.63,0.0%,2.4%,53.7%,59.1%,47.4%
0.87,2.1%,5.3%,67.0%,68.3%,29.0%
0.90,3.1%,7.4%,54.0%,67.0%,46.7%
1.80,10.8%,1.2%,57.8%,79.2%,68.6%
0.62,7.5%,4.5%,46.3%,71.0%,52.8%
1.00,2.3%,8.1%,48.8%,64.3%,50.0%
0.54,1.4%,1.4%,61.4%,62.8%,44.4%
1.04,3.0%,6.1%,65.7%,64.6%,47.1%
1.02,2.8%,2.8%,66.1%,69.4%,48.6%
1.02,10.4%,1.0%,58.3%,71.4%,40.0%
0.69,2.6%,2.6%,55.1%,69.8%,40.0%
1.25,3.7%,3.7%,64.2%,78.8%,48.3%
1.76,14.0%,0.0%,57.9%,84.8%,75.0%
0.84,8.0%,1.1%,59.8%,71.2%,54.3%
1.30,1.6%,2.3%,53.1%,64.7%,61.7%
0.73,5.2%,1.0%,59.8%,67.2%,53.8%
1.97,0.0%,2.0%,70.0%,82.9%,60.0%
1.38,7.3%,0.0%,65.5%,72.2%,57.9%
0.95,3.0%,0.8%,66.2%,64.8%,57.8%
1.07,4.1%,0.0%,71.6%,58.5%,52.4%
0.89,1.2%,0.0%,63.9%,60.4%,43.3%
2.13,4.8%,0.0%,66.7%,71.4%,78.6%
0.47,6.8%,3.4%,72.9%,55.8%,31.3%
1.01,9.3%,0.0%,64.8%,67.1%,68.4%
0.87,4.0%,4.0%,62.0%,59.7%,55.3%
1.07,8.6%,2.9%,62.9%,72.7%,53.8%
0.88,14.8%,1.9%,66.7%,66.7%,44.4%
1.04,6.0%,3.6%,61.9%,69.2%,46.9%
1.18,7.2%,3.6%,67.5%,71.4%,48.1%
1.03,10.1%,1.1%,70.8%,68.3%,57.7%
1.77,14.3%,0.0%,71.4%,80.0%,61.1%
0.78,1.4%,0.0%,68.1%,71.4%,65.2%
1.31,12.1%,1.7%,55.2%,68.8%,57.7%
1.49,3.9%,0.0%,60.5%,82.6%,66.7%
1.50,7.6%,3.0%,65.2%,72.1%,52.2%
0.79,1.6%,0.0%,56.3%,75.0%,53.6%
1.04,2.1%,2.1%,69.8%,64.2%,69.0%
0.38,0.0%,6.0%,50.7%,41.2%,39.4%
1.24,3.9%,2.3%,62.5%,70.0%,54.2%
1.06,3.3%,4.9%,58.5%,68.1%,52.9%
0.61,8.0%,2.0%,62.0%,67.7%,26.3%
0.73,4.8%,2.4%,50.6%,73.8%,53.7%
0.81,14.1%,2.8%,67.6%,77.1%,39.1%
1.07,3.8%,3.8%,58.8%,76.6%,51.5%
2.50,0.0%,4.5%,61.4%,92.6%,64.7%
1.53,10.9%,1.6%,59.4%,81.6%,69.2%
0.63,5.7%,3.8%,64.2%,58.8%,36.8%
0.88,4.4%,2.9%,70.6%,77.1%,60.0%
1.02,3.5%,8.8%,50.9%,84.5%,39.3%
2.86,2.9%,5.7%,54.3%,89.5%,68.8%
1.06,3.3%,4.0%,62.7%,67.0%,51.8%
1.38,5.0%,3.0%,62.4%,71.4%,57.9%
1.39,5.2%,2.1%,70.1%,76.5%,65.5%
0.81,3.6%,3.6%,65.5%,72.7%,41.4%
1.57,3.6%,0.0%,65.5%,69.4%,68.4%
1.31,7.2%,2.9%,58.0%,75.0%,62.1%
0.64,2.0%,8.0%,68.0%,70.6%,56.3%
1.75,7.8%,3.1%,65.6%,83.3%,54.5%
1.48,7.8%,3.9%,72.5%,78.4%,42.9%
1.09,3.6%,0.0%,70.5%,73.4%,48.5%
1.12,8.3%,1.0%,59.4%,75.4%,43.6%
1.39,1.6%,1.6%,59.0%,75.0%,52.0%
1.58,3.6%,3.6%,69.1%,68.4%,52.9%
1.14,0.8%,2.5%,70.3%,72.3%,57.1%
1.47,0.0%,0.0%,70.0%,65.7%,66.7%
1.60,8.8%,4.4%,70.6%,68.8%,70.0%
1.17,4.6%,1.5%,72.3%,74.5%,44.4%
0.81,3.8%,5.3%,60.3%,67.1%,38.5%
1.07,1.1%,5.7%,65.5%,61.4%,53.3%
1.51,7.4%,3.7%,64.8%,74.3%,47.4%
2.37,4.5%,0.0%,75.0%,78.8%,90.9%
0.76,2.2%,2.2%,71.4%,66.2%,26.9%
1.12,4.0%,1.3%,70.7%,66.0%,54.5%
0.90,1.5%,3.1%,70.0%,54.9%,46.2%
0.78,3.7%,3.7%,54.3%,63.6%,59.5%
1.65,5.7%,1.9%,75.5%,70.0%,46.2%
0.83,1.5%,1.5%,72.1%,61.2%,42.1%
1.65,7.7%,1.9%,63.5%,72.7%,68.4%
0.46,2.0%,0.0%,63.3%,54.8%,61.1%
1.57,0.0%,2.4%,54.8%,69.6%,57.9%
0.85,1.2%,1.2%,62.4%,62.3%,65.6%
2.37,0.0%,0.0%,73.0%,70.4%,90.0%
1.10,0.0%,2.8%,62.0%,72.7%,51.9%
0.53,0.0%,4.4%,62.2%,57.1%,17.6%
1.39,7.5%,3.8%,64.2%,67.6%,57.9%
1.87,6.1%,0.0%,79.6%,74.4%,60.0%
1.16,0.0%,1.5%,72.1%,77.6%,42.1%
1.22,0.0%,0.0%,70.1%,76.6%,65.0%
1.00,2.7%,2.7%,67.3%,72.4%,43.2%
1.77,6.6%,0.0%,68.9%,88.1%,68.4%
1.27,4.6%,4.6%,67.7%,72.7%,57.1%
1.88,0.0%,5.0%,67.5%,74.1%,53.8%
1.13,4.5%,4.5%,64.0%,75.4%,40.6%
1.22,1.5%,4.5%,62.7%,76.2%,64.0%
1.21,1.2%,2.4%,61.4%,76.5%,53.1%
0.91,1.2%,2.5%,64.2%,65.4%,48.3%
1.45,6.9%,1.7%,69.0%,82.5%,44.4%
0.93,3.9%,5.9%,69.6%,71.8%,41.9%
1.05,12.1%,2.6%,66.4%,72.7%,48.7%
0.96,5.4%,1.8%,66.1%,74.3%,31.6%
1.98,4.0%,2.0%,70.0%,77.1%,60.0%
0.62,3.5%,0.0%,60.9%,72.9%,46.7%
1.31,9.1%,2.0%,62.6%,79.0%,59.5%
1.80,6.5%,2.2%,65.2%,80.0%,62.5%
1.10,10.0%,3.0%,63.0%,79.4%,43.2%
1.67,10.6%,0.0%,83.0%,76.9%,75.0%
0.78,5.2%,5.2%,63.6%,61.2%,67.9%
0.97,0.0%,5.4%,59.5%,68.2%,53.3%
0.63,2.2%,8.6%,53.8%,66.0%,41.9%
2.73,10.0%,2.5%,57.5%,100.0%,58.8%
1.06,4.8%,4.2%,62.3%,71.2%,47.6%
0.86,1.5%,7.6%,51.5%,70.6%,34.4%
1.23,9.8%,2.4%,65.9%,75.9%,53.6%
2.54,11.9%,2.4%,64.3%,81.5%,66.7%
0.93,7.8%,6.5%,59.7%,58.7%,51.6%
1.61,7.4%,1.9%,72.2%,71.8%,73.3%
1.05,11.4%,4.9%,55.3%,66.2%,52.7%
1.39,3.8%,7.6%,54.4%,83.7%,63.9%
1.15,0.0%,5.7%,45.7%,75.0%,55.3%
0.90,6.2%,4.1%,57.7%,64.3%,56.1%
1.11,4.2%,8.3%,43.1%,80.6%,46.3%
1.25,3.0%,8.0%,52.0%,69.2%,58.3%
1.30,5.7%,4.5%,58.0%,70.6%,56.8%
0.81,4.2%,4.2%,63.9%,73.9%,34.6%
0.60,7.4%,4.9%,65.4%,60.4%,35.7%
0.89,2.9%,5.8%,56.5%,69.2%,40.0%
1.77,3.6%,3.6%,64.3%,80.6%,70.0%
1.08,2.2%,2.2%,55.1%,73.5%,47.5%
0.84,1.3%,3.8%,67.1%,64.2%,34.6%
1.05,0.0%,2.2%,65.9%,76.7%,45.2%
1.01,3.5%,1.2%,63.5%,74.1%,61.3%
1.19,2.8%,7.0%,66.2%,68.1%,58.3%
1.48,0.0%,0.0%,65.6%,80.0%,66.7%
0.90,9.7%,3.2%,62.9%,82.1%,52.2%
1.33,16.4%,2.7%,63.0%,73.9%,66.7%
1.44,7.7%,4.6%,67.7%,88.6%,52.4%
1.01,5.3%,5.3%,60.0%,57.8%,50.0%
1.52,6.3%,3.2%,73.0%,76.1%,52.9%
