DR,A%,DF%,1stIn,1st%,2nd%
1.63,8.9%,3.6%,69.6%,74.4%,76.5%
1.10,4.8%,3.6%,59.5%,72.0%,50.0%
0.57,7.1%,3.6%,67.9%,63.2%,38.9%
0.94,2.0%,2.0%,73.5%,64.0%,51.9%
2.38,17.1%,4.9%,70.7%,86.2%,66.7%
0.78,0.0%,0.0%,66.7%,53.1%,37.5%
0.87,3.3%,5.6%,74.4%,56.7%,47.8%
1.43,1.2%,0.0%,75.9%,60.3%,70.0%
0.74,1.9%,7.4%,63.0%,61.8%,35.0%
1.32,8.6%,3.2%,61.3%,68.4%,61.1%
1.56,9.8%,2.0%,68.6%,74.3%,62.5%
1.03,1.1%,6.5%,70.7%,67.7%,48.1%
0.89,0.0%,0.0%,70.9%,41.1%,60.9%
0.50,6.3%,2.1%,60.4%,37.9%,42.1%
1.08,0.0%,0.0%,72.5%,77.6%,27.3%
1.98,6.7%,0.0%,57.8%,84.6%,63.2%
0.83,2.5%,1.3%,75.0%,61.7%,45.0%
0.59,2.0%,2.0%,61.2%,56.7%,57.9%
1.07,2.5%,2.5%,66.9%,62.0%,59.0%
2.35,10.5%,0.0%,57.9%,81.8%,68.8%
0.67,0.0%,0.0%,63.5%,57.5%,60.9%
1.26,2.1%,1.1%,70.2%,71.2%,46.4%
1.29,12.7%,9.5%,73.0%,78.3%,35.3%
0.84,3.3%,1.6%,65.6%,62.5%,47.6%
0.60,2.9%,4.3%,61.4%,55.8%,40.7%
1.10,2.7%,5.4%,60.8%,60.0%,44.8%
1.79,10.0%,6.7%,63.3%,63.2%,63.6%
1.10,4.5%,3.4%,52.8%,76.6%,57.1%
1.04,10.3%,9.2%,48.3%,66.7%,60.0%
1.27,13.6%,3.0%,63.6%,73.8%,75.0%
0.57,0.0%,7.1%,69.6%,61.5%,23.5%
1.05,1.8%,1.8%,69.6%,56.4%,55.9%
1.31,0.0%,3.3%,83.6%,66.7%,70.0%
1.62,0.0%,5.8%,63.5%,69.7%,57.9%
1.08,4.2%,2.1%,70.8%,64.7%,42.9%
0.94,6.0%,6.0%,61.9%,73.1%,40.6%
0.86,3.0%,0.0%,59.7%,67.5%,37.0%
0.47,3.5%,3.5%,56.1%,56.3%,28.0%
1.19,1.0%,2.0%,69.6%,59.2%,67.7%
0.76,2.4%,2.4%,70.7%,62.1%,33.3%
1.75,3.9%,3.9%,51.0%,84.6%,60.0%
0.66,5.8%,5.8%,61.5%,56.3%,55.0%
1.70,8.0%,4.0%,64.0%,78.1%,50.0%
0.52,2.7%,6.8%,58.1%,67.4%,32.3%
0.58,0.0%,3.7%,72.2%,59.0%,53.3%
1.06,3.6%,9.8%,61.6%,68.1%,39.5%
