DR,A%,DF%,1stIn,1st%,2nd%
1.44,5.9%,7.4%,64.7%,86.4%,54.2%
0.64,1.1%,6.7%,66.3%,62.7%,40.0%
1.40,5.6%,5.6%,61.8%,80.0%,67.6%
0.86,5.1%,6.4%,66.2%,72.1%,54.7%
0.85,1.5%,2.9%,58.8%,70.0%,53.6%
1.61,6.7%,2.2%,68.9%,64.5%,57.1%
0.98,6.7%,7.9%,67.4%,71.7%,48.3%
1.39,9.2%,1.5%,75.4%,75.5%,50.0%
0.67,3.9%,10.4%,63.6%,71.4%,39.3%
0.89,2.1%,5.2%,67.0%,52.3%,50.0%
2.03,4.5%,6.8%,59.1%,73.1%,77.8%
1.30,4.3%,7.1%,65.7%,58.7%,45.8%
1.12,2.5%,7.6%,75.9%,63.3%,31.6%
0.80,3.5%,8.7%,61.7%,60.6%,38.6%
1.49,2.0%,9.8%,74.5%,65.8%,46.2%
1.22,2.5%,8.8%,63.7%,66.7%,37.9%
0.52,1.9%,5.6%,68.5%,56.8%,41.2%
1.62,0.0%,6.3%,62.5%,80.0%,61.1%
0.74,0.0%,10.0%,58.3%,48.6%,36.0%
0.53,7.5%,12.5%,52.5%,52.4%,26.3%
0.85,3.3%,5.7%,65.6%,60.0%,42.9%
0.95,3.4%,10.1%,70.8%,76.2%,34.6%
1.23,6.1%,7.3%,67.1%,70.9%,55.6%
1.48,9.7%,4.2%,73.6%,77.4%,63.2%
0.85,5.6%,2.2%,62.9%,66.1%,45.5%
2.37,11.1%,6.7%,62.2%,82.1%,70.6%
0.69,5.3%,10.5%,64.9%,62.2%,40.0%
0.90,3.8%,7.7%,57.7%,66.7%,42.4%
0.61,3.6%,5.5%,70.9%,61.5%,31.3%
0.89,3.7%,2.8%,70.1%,62.7%,56.3%
1.47,7.7%,0.0%,73.1%,76.3%,78.6%
1.71,4.3%,2.1%,63.8%,76.7%,58.8%
0.86,1.4%,5.8%,53.6%,62.2%,31.3%
1.36,6.9%,5.2%,65.5%,73.7%,55.0%
0.63,1.8%,5.3%,47.4%,74.1%,26.7%
0.49,5.9%,9.8%,56.9%,62.1%,36.4%
0.95,10.8%,2.7%,60.4%,71.6%,50.0%
1.22,9.1%,7.3%,69.1%,84.2%,64.7%
2.24,12.2%,2.0%,61.2%,86.7%,78.9%
1.62,14.3%,7.1%,57.1%,78.1%,75.0%
0.58,3.7%,13.0%,59.3%,46.9%,31.8%
1.11,0.0%,7.6%,69.6%,69.1%,58.3%
0.76,11.7%,5.0%,63.3%,73.7%,40.9%
1.16,10.6%,3.0%,71.2%,76.6%,63.2%
1.07,3.0%,9.0%,58.0%,75.9%,47.6%
1.46,5.1%,5.1%,61.0%,77.8%,52.2%
0.63,9.1%,10.4%,53.2%,75.6%,52.8%
1.47,6.7%,3.3%,56.7%,82.4%,53.8%
0.94,6.4%,9.0%,69.2%,74.1%,50.0%
1.18,5.3%,7.4%,69.5%,74.2%,55.2%
0.79,1.4%,7.2%,53.6%,48.6%,46.9%
1.46,11.5%,7.7%,69.2%,72.2%,62.5%
0.91,10.1%,10.1%,57.8%,66.7%,41.3%
1.80,14.3%,4.8%,59.5%,68.0%,58.8%
0.72,4.1%,6.8%,58.9%,53.5%,46.7%
0.98,6.0%,7.0%,54.0%,70.4%,34.8%
2.48,11.6%,2.3%,46.5%,100.0%,60.9%
0.71,6.7%,13.3%,46.7%,85.7%,37.5%
0.90,2.8%,4.6%,56.0%,70.5%,54.2%
0.97,8.4%,7.2%,59.0%,67.3%,55.9%
1.54,1.6%,4.8%,66.7%,76.2%,42.9%
1.31,13.1%,6.6%,50.8%,90.3%,46.7%
1.60,16.1%,5.4%,57.1%,81.3%,58.3%
0.61,5.4%,13.5%,59.5%,72.7%,30.0%
1.11,2.5%,6.2%,65.4%,71.7%,42.9%
0.57,2.3%,4.7%,62.8%,48.1%,43.8%
0.59,10.2%,11.9%,59.3%,57.1%,41.7%
1.67,8.9%,3.6%,69.6%,84.6%,52.9%
1.10,8.7%,2.9%,63.8%,86.4%,60.0%
1.19,2.0%,4.0%,68.3%,68.1%,59.4%
1.22,6.1%,6.1%,73.5%,72.2%,30.8%
0.97,9.8%,3.3%,75.4%,78.3%,60.0%
0.89,9.0%,3.4%,64.0%,59.6%,59.4%
0.50,1.4%,2.9%,75.4%,50.0%,52.9%
0.58,0.0%,7.4%,57.4%,51.6%,34.8%
1.26,8.1%,5.4%,63.5%,74.5%,63.0%
0.67,7.5%,11.3%,64.2%,61.8%,36.8%
0.69,12.5%,6.3%,62.5%,63.3%,44.4%
0.53,2.0%,10.2%,57.1%,53.6%,33.3%
2.79,10.0%,0.0%,73.3%,81.8%,75.0%
0.47,2.5%,7.5%,60.0%,54.2%,37.5%
0.93,9.4%,3.1%,60.4%,67.2%,47.4%
1.34,9.6%,11.5%,67.3%,85.7%,23.5%
1.11,4.4%,1.1%,65.9%,70.0%,48.4%
0.65,5.8%,13.5%,63.5%,63.6%,31.6%
1.22,5.4%,5.4%,60.7%,73.5%,45.5%
1.28,5.5%,4.1%,61.6%,75.6%,64.3%
0.64,5.2%,5.2%,66.2%,54.9%,38.5%
1.18,12.2%,2.2%,63.3%,77.2%,60.6%
1.34,5.4%,0.0%,75.7%,69.6%,66.7%
2.27,7.1%,4.8%,57.1%,75.0%,66.7%
0.69,3.7%,0.0%,51.9%,64.3%,30.8%
1.52,16.4%,1.8%,70.9%,79.5%,62.5%
1.21,1.3%,3.8%,69.2%,68.5%,41.7%
1.95,0.0%,0.0%,66.7%,78.1%,75.0%
1.09,8.0%,3.4%,58.6%,68.6%,55.6%
1.64,4.2%,4.2%,66.7%,71.9%,37.5%
1.05,6.0%,3.0%,64.2%,79.1%,54.2%
2.12,6.8%,0.0%,63.6%,82.1%,68.8%
1.14,7.0%,4.2%,64.8%,65.2%,56.0%
0.88,6.7%,6.7%,51.7%,78.3%,62.8%
1.56,6.0%,8.0%,54.0%,92.6%,43.5%
0.70,2.8%,5.6%,52.8%,47.4%,55.9%
0.51,1.7%,6.8%,62.7%,67.6%,22.7%
1.57,13.5%,5.8%,65.4%,85.3%,55.6%
1.32,6.6%,4.9%,50.8%,64.5%,53.3%
1.69,5.8%,3.8%,55.8%,82.8%,47.8%
0.68,0.0%,3.2%,68.3%,53.5%,50.0%
1.11,3.3%,8.9%,53.3%,68.8%,57.1%
1.38,1.7%,5.1%,54.2%,75.0%,44.4%
1.39,3.1%,3.1%,55.4%,72.2%,58.6%
1.14,8.6%,4.9%,70.4%,64.9%,54.2%
1.20,1.6%,4.9%,65.6%,80.0%,42.9%
1.22,8.4%,6.3%,63.2%,71.7%,54.3%
1.66,5.7%,3.8%,58.5%,77.4%,72.7%
0.93,7.1%,3.6%,71.4%,70.0%,50.0%
1.13,5.7%,8.0%,71.3%,67.7%,44.0%
0.72,5.5%,4.4%,67.0%,57.4%,50.0%
0.58,8.9%,5.4%,71.4%,70.0%,43.8%
0.58,8.7%,2.9%,65.2%,57.8%,45.8%
0.61,12.5%,2.8%,68.1%,67.3%,65.2%
0.36,4.1%,16.3%,57.1%,57.1%,19.0%
0.78,0.0%,2.7%,69.9%,60.8%,50.0%
0.95,2.0%,8.0%,62.0%,66.1%,42.1%
0.46,0.0%,8.7%,78.3%,44.4%,50.0%
0.81,6.0%,9.5%,58.3%,81.6%,37.1%
0.79,1.9%,5.7%,69.8%,64.9%,56.3%
0.90,0.0%,2.3%,75.0%,62.6%,48.5%
1.12,5.6%,2.2%,71.1%,65.6%,61.5%
0.45,4.4%,15.6%,55.6%,40.0%,20.0%
1.58,4.0%,10.0%,70.0%,77.1%,53.3%
1.33,3.9%,9.1%,59.7%,78.3%,48.4%
1.45,6.9%,5.2%,63.8%,73.0%,61.9%
4.03,0.0%,6.9%,79.3%,91.3%,50.0%
0.74,2.9%,5.9%,61.8%,61.9%,23.1%
0.57,5.9%,11.8%,64.7%,69.7%,27.8%
1.11,5.8%,4.7%,62.8%,72.2%,46.9%
1.71,0.0%,4.0%,58.0%,75.9%,66.7%
0.72,5.6%,2.8%,65.3%,53.2%,44.0%
0.42,3.8%,9.4%,60.4%,56.3%,33.3%
0.66,8.4%,6.3%,60.0%,68.4%,60.5%
1.24,9.8%,0.0%,65.6%,65.0%,71.4%
