DR,A%,DF%,1stIn,1st%,2nd%
0.78,12.1%,6.1%,63.6%,59.5%,45.8%
0.77,3.8%,3.8%,69.4%,56.0%,43.8%
0.80,6.1%,4.1%,65.3%,56.3%,64.7%
0.72,11.5%,2.0%,64.2%,68.4%,35.8%
0.91,4.8%,3.8%,66.3%,63.8%,51.4%
0.31,7.0%,2.3%,72.1%,58.1%,25.0%
0.43,1.9%,0.0%,59.6%,54.8%,47.6%
0.75,0.0%,1.7%,48.3%,57.1%,36.7%
1.50,5.4%,1.8%,75.0%,69.0%,50.0%
2.38,4.8%,0.0%,59.5%,76.0%,82.4%
0.76,4.2%,2.8%,43.7%,67.7%,45.0%
0.53,2.8%,4.2%,64.8%,54.3%,56.0%
0.87,0.7%,4.3%,60.9%,69.0%,55.6%
0.83,3.0%,7.5%,59.7%,57.5%,51.9%
1.25,10.7%,0.0%,64.0%,81.3%,59.3%
0.60,0.0%,7.8%,64.7%,54.5%,44.4%
1.04,7.1%,2.4%,61.2%,69.2%,51.5%
0.69,1.4%,4.2%,69.4%,54.0%,45.5%
1.29,9.8%,2.0%,60.8%,80.6%,60.0%
2.75,5.0%,0.0%,77.5%,87.1%,66.7%
0.61,2.7%,9.5%,56.8%,47.6%,37.5%
1.09,9.5%,4.2%,51.6%,81.6%,58.7%
1.43,7.9%,1.6%,66.7%,78.6%,66.7%
1.17,6.4%,2.6%,61.5%,81.3%,53.3%
0.79,3.8%,2.6%,62.8%,69.4%,51.7%
0.86,4.3%,2.2%,66.7%,64.5%,45.2%
1.89,6.9%,0.0%,68.1%,83.7%,78.3%
2.31,5.3%,2.6%,57.9%,77.3%,75.0%
1.45,14.3%,4.8%,68.3%,74.4%,60.0%
1.44,5.5%,3.6%,63.6%,85.7%,60.0%
0.77,1.6%,4.7%,59.4%,60.5%,30.8%
1.06,7.9%,0.0%,60.3%,78.9%,48.0%
0.82,6.0%,1.3%,72.8%,63.6%,43.9%
1.11,7.0%,3.5%,55.3%,71.4%,56.9%
0.72,3.6%,5.4%,60.7%,64.7%,50.0%
1.24,3.6%,7.1%,61.9%,73.1%,50.0%
1.62,18.0%,1.6%,72.1%,77.3%,70.6%
0.97,2.7%,5.4%,56.8%,76.2%,50.0%
0.93,2.0%,3.1%,58.2%,70.2%,48.8%
1.24,1.7%,8.3%,53.3%,65.6%,50.0%
0.42,3.6%,3.6%,66.1%,45.9%,31.6%
1.75,6.9%,3.4%,75.9%,75.0%,71.4%
0.78,6.0%,3.6%,71.1%,66.1%,33.3%
1.19,7.7%,3.3%,69.2%,74.6%,64.3%
0.94,6.3%,2.5%,51.9%,73.2%,44.7%
1.11,11.9%,3.0%,61.2%,73.2%,61.5%
1.05,7.7%,2.2%,65.9%,63.3%,58.1%
0.88,4.5%,3.6%,62.2%,60.9%,47.6%
1.73,3.1%,4.6%,64.6%,76.2%,60.9%
0.78,9.6%,5.9%,59.3%,70.0%,54.5%
0.42,5.1%,5.1%,61.0%,61.1%,34.8%
0.56,0.0%,5.4%,67.9%,63.2%,38.9%
0.97,2.8%,0.0%,66.7%,60.4%,62.5%
1.36,10.2%,1.1%,68.2%,78.3%,67.9%
0.99,3.1%,5.2%,63.9%,66.1%,42.9%
0.59,4.0%,4.8%,67.7%,67.9%,55.0%
1.09,10.6%,1.9%,71.2%,81.1%,53.3%
0.87,3.0%,0.5%,74.2%,68.7%,54.9%
1.10,3.5%,5.6%,56.3%,77.5%,51.6%
0.68,4.0%,5.3%,61.3%,56.5%,48.3%
1.18,6.3%,2.1%,67.7%,72.3%,51.6%
0.87,11.5%,3.5%,68.1%,72.7%,55.6%
1.31,3.1%,3.1%,48.4%,77.4%,66.7%
1.59,5.6%,3.7%,68.5%,75.7%,64.7%
0.86,2.2%,2.2%,72.2%,72.3%,40.0%
1.09,8.4%,2.1%,83.2%,72.2%,43.8%
1.02,2.3%,2.3%,53.5%,71.7%,37.5%
1.08,2.4%,2.4%,61.9%,69.2%,43.8%
1.44,3.0%,0.0%,56.7%,68.4%,65.5%
0.93,8.1%,5.4%,66.2%,61.2%,32.0%
1.44,5.7%,1.4%,51.4%,83.3%,47.1%
1.16,6.0%,0.0%,65.5%,70.9%,58.6%
1.15,6.8%,1.4%,63.5%,70.2%,55.6%
1.48,4.3%,2.9%,65.2%,73.3%,66.7%
0.99,1.5%,0.0%,65.4%,62.1%,67.4%
