DR,A%,DF%,1stIn,1st%,2nd%
0.92,4.4%,2.2%,64.4%,72.4%,56.3%
1.14,7.4%,3.7%,65.7%,73.2%,56.8%
1.68,15.6%,6.3%,75.0%,83.3%,37.5%
1.14,12.5%,0.0%,68.1%,81.6%,69.6%
1.30,8.6%,1.4%,58.6%,78.0%,55.2%
1.25,3.5%,3.5%,69.8%,70.0%,61.5%
1.14,8.4%,4.8%,73.5%,67.2%,54.5%
0.64,2.4%,2.4%,48.8%,45.0%,42.9%
0.80,3.7%,2.4%,61.0%,58.0%,43.8%
4.67,0.0%,7.1%,57.1%,100.0%,66.7%
0.43,1.9%,0.0%,70.4%,68.4%,43.8%
1.46,4.9%,1.6%,54.1%,84.8%,60.7%
0.61,1.2%,2.4%,66.3%,60.0%,60.7%
1.01,7.5%,3.0%,60.2%,71.3%,52.8%
0.85,10.2%,6.8%,66.1%,74.4%,45.0%
0.74,1.9%,1.9%,63.0%,61.8%,20.0%
0.91,6.7%,1.9%,59.0%,71.0%,53.5%
1.40,2.0%,2.0%,60.0%,66.7%,65.0%
0.59,0.0%,3.8%,76.9%,25.0%,50.0%
0.64,7.4%,3.7%,68.5%,51.4%,35.3%
5.99,9.7%,0.0%,54.8%,94.1%,85.7%
0.63,4.5%,4.5%,61.4%,51.9%,47.1%
2.05,11.1%,0.0%,62.2%,89.3%,52.9%
1.21,0.0%,2.6%,59.7%,73.9%,51.6%
1.06,8.5%,2.1%,72.3%,60.3%,42.3%
1.66,0.0%,5.5%,56.4%,80.6%,58.3%
0.76,3.8%,3.8%,68.8%,58.2%,24.0%
1.08,2.6%,3.5%,67.0%,64.9%,50.0%
0.68,4.3%,0.0%,72.3%,70.6%,53.8%
0.67,5.2%,1.0%,58.3%,60.7%,50.0%
1.53,4.8%,2.4%,59.5%,76.0%,61.8%
1.14,6.4%,3.2%,61.7%,79.3%,52.8%
1.13,4.8%,4.8%,60.2%,80.0%,48.5%
1.36,11.9%,2.4%,59.5%,74.0%,70.6%
0.97,10.2%,5.6%,50.0%,77.8%,57.4%
1.30,8.2%,1.4%,63.0%,78.3%,66.7%
0.93,3.3%,4.4%,60.4%,70.9%,44.4%
1.16,6.7%,1.1%,65.2%,70.7%,54.8%
0.67,2.1%,10.4%,50.0%,75.0%,45.8%
1.23,4.8%,3.2%,63.5%,77.5%,30.4%
0.55,6.9%,1.7%,56.9%,54.5%,48.0%
1.44,5.3%,0.0%,70.2%,70.0%,52.9%
1.35,3.3%,4.4%,71.1%,75.0%,65.4%
1.00,5.2%,0.0%,63.5%,59.0%,42.9%
0.96,4.8%,3.6%,59.5%,54.0%,64.7%
0.74,7.0%,3.5%,57.0%,57.1%,45.9%
0.48,3.7%,1.9%,44.4%,58.3%,36.7%
1.40,7.8%,2.0%,58.8%,93.3%,33.3%
1.40,11.5%,0.0%,65.4%,76.5%,66.7%
1.68,10.3%,1.7%,69.0%,70.0%,77.8%
1.07,6.0%,6.0%,67.2%,71.1%,40.9%
0.93,9.2%,4.6%,55.2%,68.8%,38.5%
0.64,9.4%,2.1%,64.6%,72.6%,55.9%
0.82,11.3%,5.7%,60.4%,71.9%,47.6%
0.81,6.6%,3.3%,59.0%,61.1%,60.0%
