DR,A%,DF%,1stIn,1st%,2nd%
1.84,5.9%,3.9%,58.8%,83.3%,71.4%
1.38,17.9%,7.5%,58.2%,79.5%,53.6%
1.08,1.3%,0.0%,50.7%,68.4%,56.8%
1.16,3.5%,1.2%,62.8%,79.6%,37.5%
2.14,4.8%,2.4%,57.1%,75.0%,77.8%
1.22,1.4%,4.1%,52.1%,65.8%,57.1%
1.96,4.7%,0.0%,65.1%,75.0%,66.7%
0.55,9.0%,6.0%,61.2%,73.2%,30.8%
0.96,5.5%,1.4%,53.4%,87.2%,52.9%
0.58,5.1%,11.4%,62.0%,61.2%,33.3%
1.31,14.5%,2.4%,60.2%,80.0%,54.5%
0.87,1.3%,3.8%,76.9%,58.3%,44.4%
1.38,0.0%,0.0%,66.7%,71.9%,43.8%
0.73,0.0%,1.9%,65.1%,59.4%,48.6%
1.31,1.8%,0.0%,72.7%,62.5%,46.7%
1.14,1.2%,1.2%,75.6%,59.7%,65.0%
1.14,2.7%,1.3%,64.0%,79.2%,44.4%
0.75,3.5%,2.6%,63.2%,72.2%,57.1%
1.26,1.5%,2.9%,55.9%,71.1%,53.3%
1.10,4.3%,4.3%,48.4%,84.4%,52.1%
1.34,5.4%,2.2%,60.2%,87.5%,54.1%
0.81,2.0%,4.0%,69.0%,60.9%,41.9%
1.18,5.6%,0.0%,73.2%,63.5%,73.7%
1.17,3.7%,2.5%,70.4%,63.2%,50.0%
1.06,2.2%,5.6%,63.3%,59.6%,60.6%
0.85,3.7%,0.9%,66.1%,63.9%,40.5%
1.12,2.0%,1.0%,63.7%,75.4%,43.2%
0.85,7.5%,3.0%,59.7%,77.5%,37.0%
1.00,2.6%,6.6%,57.9%,61.4%,46.9%
1.11,3.7%,3.7%,62.2%,66.7%,48.4%
1.69,9.4%,0.0%,73.6%,76.9%,50.0%
0.75,1.4%,4.3%,70.0%,65.3%,23.8%
1.47,5.0%,1.7%,68.3%,73.2%,63.2%
0.83,1.4%,9.5%,51.4%,71.1%,36.1%
1.35,10.1%,4.3%,59.4%,82.9%,53.6%
1.03,6.3%,6.3%,57.1%,64.1%,56.3%
1.27,2.8%,4.2%,61.1%,70.5%,46.4%
0.60,5.9%,5.9%,66.7%,58.8%,29.4%
1.37,3.1%,3.1%,60.0%,76.9%,50.0%
1.33,6.5%,2.8%,68.5%,81.1%,50.0%
2.41,7.7%,2.6%,76.9%,86.7%,44.4%
1.29,6.5%,0.0%,53.2%,78.8%,55.2%
2.99,23.7%,5.3%,63.2%,83.3%,71.4%
2.06,12.5%,2.1%,77.1%,86.5%,72.7%
1.16,8.5%,1.1%,67.0%,77.8%,58.1%
1.50,9.4%,3.8%,75.5%,75.0%,53.8%
2.36,5.4%,0.0%,67.6%,80.0%,75.0%
1.75,19.6%,0.0%,69.6%,84.4%,50.0%
1.95,7.8%,0.0%,80.4%,80.5%,60.0%
1.13,6.6%,0.9%,67.9%,73.6%,44.1%
0.97,7.8%,2.6%,60.8%,72.0%,40.0%
2.14,16.7%,1.9%,70.4%,84.2%,68.8%
0.64,1.9%,1.9%,66.7%,52.8%,27.8%
0.68,12.3%,3.5%,57.9%,72.7%,45.8%
1.31,12.5%,0.0%,57.8%,75.7%,48.1%
0.62,3.7%,5.6%,61.1%,57.6%,57.1%
1.82,12.1%,0.0%,84.8%,80.4%,80.0%
1.21,3.2%,0.0%,62.9%,66.7%,69.6%
0.77,10.1%,1.0%,57.6%,70.2%,50.0%
0.92,7.9%,1.0%,68.3%,69.6%,46.9%
2.74,9.3%,0.0%,65.1%,92.9%,60.0%
0.69,2.3%,7.0%,51.2%,77.3%,38.1%
0.78,3.0%,0.0%,46.3%,67.7%,47.2%
1.81,8.3%,2.1%,62.5%,83.3%,55.6%
0.87,0.0%,2.9%,67.1%,55.3%,60.9%
0.79,2.9%,1.5%,67.6%,54.3%,27.3%
1.77,0.0%,2.2%,65.2%,80.0%,62.5%
0.71,0.0%,0.0%,62.7%,68.1%,42.9%
1.07,1.4%,4.1%,70.3%,59.6%,50.0%
0.97,1.2%,1.2%,69.8%,66.7%,61.5%
0.90,1.8%,3.7%,69.7%,67.1%,48.5%
1.65,5.6%,1.9%,74.1%,67.5%,71.4%
0.50,0.0%,2.4%,75.6%,32.3%,60.0%
0.65,1.6%,6.5%,58.1%,61.1%,38.5%
0.84,6.3%,4.5%,51.4%,61.4%,42.6%
1.37,7.9%,6.3%,63.5%,75.0%,56.5%
1.84,11.7%,1.7%,58.3%,85.7%,72.0%
1.14,7.5%,5.0%,63.7%,74.5%,41.4%
0.83,4.8%,4.8%,55.6%,54.3%,39.3%
0.84,2.0%,3.1%,69.4%,64.7%,56.7%
1.22,3.9%,0.0%,72.4%,70.9%,52.4%
1.14,1.3%,3.8%,62.0%,63.3%,56.7%
0.67,0.0%,4.0%,62.0%,61.3%,36.8%
0.73,8.2%,0.0%,55.1%,70.4%,50.0%
0.84,2.1%,5.3%,68.1%,64.1%,33.3%
0.72,0.0%,1.7%,72.4%,47.6%,31.3%
2.10,0.0%,6.9%,69.0%,75.0%,44.4%
0.89,0.7%,0.0%,72.6%,57.1%,45.9%
0.85,4.5%,3.0%,65.2%,67.4%,47.8%
1.37,3.3%,0.0%,68.3%,73.2%,63.2%
0.59,0.0%,0.0%,72.6%,48.9%,23.5%
1.51,10.6%,0.0%,66.0%,77.4%,62.5%
0.82,6.4%,6.4%,64.1%,66.0%,42.9%
0.93,3.9%,3.9%,55.3%,69.0%,55.9%
1.18,4.0%,5.3%,57.3%,69.8%,59.4%
1.15,8.0%,2.3%,65.9%,72.4%,60.0%
0.82,2.8%,1.4%,57.7%,61.0%,36.7%
2.91,0.0%,2.5%,70.0%,85.7%,75.0%
2.18,4.8%,0.0%,61.9%,76.9%,75.0%
0.69,7.9%,0.0%,65.1%,58.5%,27.3%
0.70,11.3%,0.0%,67.9%,66.7%,52.9%
1.15,7.2%,5.2%,60.8%,84.7%,57.9%
1.35,10.1%,2.5%,55.7%,84.1%,54.3%
1.32,26.7%,1.7%,66.7%,75.0%,55.0%
0.58,4.7%,1.6%,68.8%,63.6%,40.0%
1.18,5.4%,4.5%,62.2%,75.4%,57.1%
1.31,4.5%,0.0%,59.7%,82.5%,59.3%
1.33,4.3%,2.9%,64.3%,73.3%,40.0%
0.78,4.6%,2.3%,59.8%,67.3%,42.9%
1.19,5.0%,2.5%,64.2%,67.5%,53.5%
1.31,6.8%,2.7%,59.5%,84.1%,60.0%
1.37,3.0%,1.5%,68.2%,73.3%,61.9%
1.42,1.7%,3.4%,62.7%,78.4%,45.5%
0.65,1.9%,5.8%,63.5%,57.6%,31.6%
1.21,3.9%,0.0%,69.9%,66.7%,67.7%
0.87,5.0%,1.0%,72.3%,71.2%,46.4%
0.98,4.5%,3.6%,68.2%,66.7%,48.6%
0.87,2.2%,1.1%,60.4%,63.6%,61.1%
0.66,9.6%,1.9%,59.6%,58.1%,47.6%
0.89,10.1%,4.5%,59.6%,77.4%,61.1%
0.50,0.0%,6.3%,64.6%,45.2%,35.3%
0.76,2.0%,2.0%,62.7%,50.0%,26.3%
0.82,7.0%,2.6%,67.5%,61.0%,35.1%
0.57,11.5%,6.6%,63.9%,79.5%,31.8%
0.80,3.7%,6.1%,57.3%,76.6%,40.0%
1.51,11.7%,0.0%,68.3%,82.9%,52.6%
0.79,15.7%,4.3%,64.3%,77.8%,60.0%
0.91,1.2%,4.8%,65.1%,51.9%,34.5%
0.82,4.3%,7.1%,61.4%,55.8%,44.4%
1.13,1.2%,3.7%,67.9%,65.5%,46.2%
0.53,2.2%,0.0%,66.7%,53.3%,46.7%
0.96,0.9%,2.8%,63.9%,63.8%,35.9%
1.06,6.4%,2.6%,64.1%,70.0%,42.9%
0.98,1.1%,5.3%,64.9%,63.9%,39.4%
0.74,3.5%,11.6%,66.3%,64.9%,34.5%
1.49,5.1%,3.4%,52.5%,77.4%,60.7%
0.95,2.7%,4.5%,55.9%,66.1%,42.9%
1.45,1.9%,5.7%,60.4%,78.1%,42.9%
1.27,1.3%,10.1%,41.8%,75.8%,60.9%
0.46,1.7%,8.6%,53.4%,58.1%,37.0%
0.98,11.6%,4.3%,63.8%,75.0%,56.0%
