DR,A%,DF%,1stIn,1st%,2nd%
1.70,16.0%,0.0%,58.0%,86.2%,52.4%
1.92,20.0%,7.3%,60.0%,93.9%,54.5%
0.92,12.9%,5.4%,44.1%,75.6%,53.8%
0.86,1.0%,2.0%,61.8%,58.7%,46.2%
1.03,5.1%,0.0%,62.6%,71.0%,43.2%
1.12,10.5%,6.6%,61.8%,72.3%,55.2%
1.26,7.9%,1.6%,49.2%,80.6%,59.4%
1.82,4.0%,8.0%,64.0%,81.3%,55.6%
1.13,2.8%,0.9%,52.8%,67.9%,58.0%
1.03,0.0%,2.4%,57.1%,64.6%,58.3%
1.15,1.4%,2.8%,66.2%,66.0%,54.2%
0.77,1.2%,4.8%,61.4%,60.8%,37.5%
0.98,1.0%,11.1%,54.5%,70.4%,35.6%
0.73,5.1%,3.4%,54.2%,59.4%,51.9%
1.37,4.5%,4.5%,59.1%,69.2%,51.9%
0.83,3.6%,12.5%,46.4%,69.2%,33.3%
1.06,6.0%,6.0%,51.0%,72.5%,55.1%
1.72,8.8%,5.3%,63.2%,86.1%,38.1%
1.39,5.8%,4.3%,49.3%,73.5%,51.4%
0.75,4.9%,4.9%,60.7%,64.9%,54.2%
2.40,15.9%,4.5%,40.9%,83.3%,69.2%
1.83,7.3%,3.6%,52.7%,93.1%,57.7%
0.94,7.4%,10.3%,52.9%,66.7%,43.8%
0.71,1.3%,11.3%,57.5%,63.0%,38.2%
1.10,1.9%,11.4%,57.1%,68.3%,40.0%
0.70,1.7%,10.2%,39.0%,65.2%,38.9%
0.68,6.8%,11.3%,57.1%,61.8%,45.6%
0.74,2.9%,2.9%,61.8%,69.0%,34.6%
3.44,6.7%,0.0%,66.7%,90.0%,60.0%
1.01,1.9%,6.6%,54.7%,62.1%,45.8%
1.21,3.3%,5.6%,63.3%,71.9%,57.6%
0.39,8.6%,10.3%,41.4%,66.7%,29.4%
1.03,13.0%,7.0%,54.0%,74.1%,50.0%
0.74,3.8%,6.3%,43.8%,68.6%,33.3%
0.50,5.3%,10.5%,50.9%,65.5%,42.9%
1.07,2.6%,10.3%,53.0%,67.7%,41.8%
0.68,1.4%,12.2%,45.9%,50.0%,35.0%
0.94,3.2%,14.7%,46.3%,63.6%,45.1%
1.20,5.9%,3.5%,60.0%,70.6%,50.0%
0.71,5.5%,10.9%,41.8%,69.6%,50.0%
1.00,6.5%,12.1%,64.5%,71.0%,39.5%
1.42,6.3%,3.2%,49.2%,80.6%,65.6%
1.24,12.9%,5.7%,55.7%,76.9%,48.4%
0.65,3.8%,9.6%,42.3%,68.2%,43.3%
1.74,1.8%,0.0%,62.5%,57.1%,81.0%
