DR,A%,DF%,1stIn,1st%,2nd%
2.47,10.8%,2.7%,64.9%,87.5%,61.5%
0.98,4.5%,6.7%,60.7%,64.8%,40.0%
1.41,3.8%,5.7%,58.5%,83.9%,36.4%
0.64,2.7%,5.5%,60.0%,56.1%,31.8%
0.47,0.0%,14.0%,52.0%,53.8%,33.3%
1.39,1.1%,7.9%,64.0%,75.4%,56.3%
0.73,2.9%,2.9%,56.5%,66.7%,30.0%
1.23,4.1%,4.1%,75.3%,69.1%,50.0%
1.01,1.2%,0.0%,67.5%,51.8%,59.3%
1.51,7.3%,0.0%,74.5%,73.2%,57.1%
1.13,0.0%,2.1%,78.1%,60.0%,42.9%
0.96,1.4%,2.9%,69.6%,66.7%,57.1%
2.22,4.2%,4.2%,64.6%,90.3%,58.8%
0.91,1.1%,1.1%,79.6%,66.2%,47.4%
1.24,1.0%,1.0%,66.7%,68.8%,53.1%
1.38,3.2%,1.6%,87.3%,58.2%,75.0%
1.08,1.0%,3.9%,57.3%,61.0%,52.3%
0.66,3.0%,11.9%,61.2%,63.4%,38.5%
0.99,3.1%,9.2%,67.3%,66.7%,46.9%
1.64,1.9%,5.8%,73.1%,78.9%,57.1%
1.29,3.3%,6.6%,58.2%,77.4%,47.4%
0.54,4.3%,1.1%,67.7%,60.3%,33.3%
1.23,1.1%,3.2%,64.5%,73.3%,60.6%
1.94,8.3%,2.1%,62.5%,86.7%,66.7%
1.47,8.8%,7.0%,66.7%,76.3%,52.6%
9.47,10.0%,0.0%,76.7%,91.3%,100.0%
1.02,1.5%,1.5%,69.2%,66.7%,60.0%
0.97,3.9%,7.8%,59.7%,69.6%,45.2%
0.63,2.4%,11.9%,57.1%,50.0%,33.3%
1.02,3.4%,5.6%,76.4%,64.7%,28.6%
0.92,2.0%,6.9%,64.4%,69.2%,41.7%
1.06,0.0%,12.4%,64.3%,62.7%,34.8%
0.83,0.0%,4.5%,65.2%,58.9%,33.3%
0.43,0.0%,6.7%,55.0%,66.7%,44.4%
1.00,3.4%,3.4%,64.0%,59.6%,53.1%
2.05,5.0%,2.5%,72.5%,79.3%,45.5%
0.73,5.1%,11.9%,57.6%,50.0%,36.0%
0.98,5.2%,6.3%,67.7%,66.2%,61.3%
1.27,10.1%,5.8%,65.2%,64.4%,50.0%
0.85,2.2%,2.2%,60.2%,66.1%,51.4%
1.09,2.5%,5.0%,62.5%,72.0%,56.7%
1.21,2.1%,8.3%,66.7%,62.5%,50.0%
0.75,4.3%,3.2%,62.4%,56.9%,57.1%
2.11,2.6%,0.0%,76.3%,72.4%,88.9%
0.96,0.9%,5.4%,61.3%,73.5%,55.8%
0.64,3.7%,3.7%,66.7%,55.6%,44.4%
1.45,1.6%,8.1%,64.5%,75.0%,45.5%
0.77,4.1%,5.4%,62.2%,54.3%,32.1%
0.75,0.0%,13.8%,56.9%,66.7%,32.0%
1.07,2.7%,2.7%,60.0%,68.9%,60.0%
0.98,5.1%,7.1%,60.6%,58.3%,51.3%
0.63,2.3%,7.0%,58.1%,56.0%,27.8%
0.59,3.5%,3.5%,70.2%,60.0%,58.8%
1.21,0.0%,4.3%,61.4%,72.1%,59.3%
1.04,0.0%,4.3%,71.7%,60.6%,46.2%
1.23,3.4%,6.8%,79.7%,74.5%,16.7%
0.90,1.1%,3.4%,60.9%,50.9%,47.1%
0.67,0.0%,1.6%,78.1%,60.0%,57.1%
0.62,0.0%,5.4%,64.1%,50.8%,36.4%
2.00,2.3%,6.8%,72.7%,84.4%,50.0%
1.13,6.0%,1.2%,69.9%,58.6%,64.0%
1.38,1.6%,0.0%,79.7%,72.5%,61.5%
0.59,1.9%,5.8%,61.5%,46.9%,45.0%
1.12,0.9%,5.6%,68.5%,55.4%,44.1%
2.63,0.0%,0.0%,53.3%,75.0%,85.7%
1.25,1.6%,1.6%,62.9%,56.4%,69.6%
1.02,1.8%,7.1%,58.0%,72.3%,51.1%
0.72,3.6%,7.3%,65.5%,52.8%,42.1%
1.20,0.0%,5.9%,58.8%,75.0%,42.9%
0.93,0.0%,1.5%,61.5%,67.5%,56.0%
0.96,0.0%,4.4%,65.9%,55.0%,41.9%
1.37,2.9%,7.4%,58.8%,70.0%,50.0%
1.91,9.4%,5.7%,71.7%,84.2%,53.3%
1.16,1.5%,6.0%,67.2%,60.0%,36.4%
1.08,0.8%,8.1%,50.8%,65.1%,55.7%
0.90,1.0%,3.0%,70.7%,61.4%,44.8%
1.16,4.6%,4.6%,75.9%,72.7%,38.1%
1.23,2.7%,2.7%,62.7%,78.7%,50.0%
1.68,4.3%,0.0%,73.9%,70.6%,50.0%
0.72,6.4%,7.4%,52.1%,67.3%,40.0%
1.27,4.1%,2.7%,65.8%,64.6%,44.0%
1.47,1.9%,9.3%,66.7%,72.2%,33.3%
0.48,0.0%,4.2%,64.6%,51.6%,29.4%
1.86,6.1%,2.0%,69.4%,70.6%,46.7%
1.24,3.7%,6.2%,65.4%,66.0%,53.6%
1.04,1.1%,7.4%,68.1%,64.1%,33.3%
0.93,1.0%,4.1%,75.3%,65.8%,54.2%
0.81,1.7%,6.8%,69.5%,63.4%,27.8%
1.25,2.7%,5.5%,76.7%,71.4%,35.3%
0.91,1.1%,4.5%,75.3%,67.2%,36.4%
0.49,3.4%,10.3%,72.4%,64.3%,37.5%
1.15,0.0%,4.2%,69.5%,62.1%,48.3%
1.29,1.5%,9.1%,65.2%,72.1%,39.1%
0.80,6.5%,4.3%,56.5%,61.5%,50.0%
0.79,8.9%,3.6%,64.3%,75.0%,45.0%
1.26,3.0%,3.0%,62.7%,71.4%,52.0%
0.77,1.1%,11.4%,56.8%,58.0%,36.8%
1.29,0.0%,3.0%,64.2%,58.1%,62.5%
1.33,2.9%,7.4%,55.9%,65.8%,56.7%
1.20,1.7%,3.3%,63.3%,60.5%,54.5%
1.23,6.3%,3.8%,55.7%,63.6%,54.3%
0.82,7.1%,9.7%,55.8%,65.1%,40.0%
0.94,8.0%,7.0%,63.0%,73.0%,43.2%
