DR,A%,DF%,1stIn,1st%,2nd%
0.75,3.4%,4.5%,55.1%,67.3%,37.5%
0.89,3.4%,3.4%,64.0%,68.4%,53.1%
1.14,4.6%,0.9%,74.1%,70.0%,71.4%
0.63,2.1%,6.3%,64.6%,54.8%,29.4%
0.57,1.6%,6.5%,59.7%,62.2%,28.0%
0.95,1.2%,2.4%,73.5%,63.9%,50.0%
0.54,5.2%,3.4%,69.0%,57.5%,50.0%
0.52,10.3%,3.8%,60.3%,70.2%,32.3%
0.78,1.2%,8.2%,65.9%,57.1%,41.4%
0.82,1.7%,5.2%,69.0%,55.0%,55.6%
1.00,3.1%,4.1%,62.9%,67.2%,52.8%
1.00,1.3%,5.3%,72.0%,79.6%,23.8%
0.86,1.5%,4.5%,74.6%,64.0%,47.1%
1.00,3.0%,5.0%,63.4%,65.6%,54.1%
0.54,0.0%,2.2%,60.0%,37.0%,61.1%
1.33,4.8%,1.6%,62.9%,71.8%,52.2%
0.83,1.7%,0.0%,50.8%,56.7%,51.7%
0.72,0.0%,4.4%,76.5%,40.4%,43.8%
1.04,3.8%,1.0%,69.2%,72.2%,53.1%
1.05,5.7%,2.3%,67.0%,69.5%,65.5%
1.30,2.6%,3.8%,55.1%,65.1%,62.9%
1.43,0.0%,6.6%,63.9%,71.8%,54.5%
1.20,5.6%,6.9%,63.9%,67.4%,57.7%
1.19,2.7%,5.3%,68.0%,68.6%,50.0%
1.03,1.1%,3.3%,54.4%,55.1%,58.5%
0.72,0.0%,8.5%,55.9%,60.6%,30.8%
0.69,0.0%,4.5%,71.6%,54.2%,36.8%
0.95,4.0%,4.0%,67.3%,60.3%,54.5%
0.76,0.0%,1.2%,65.1%,55.6%,55.2%
1.23,1.6%,4.7%,60.9%,64.1%,56.0%
1.98,6.1%,2.0%,65.3%,93.8%,47.1%
0.63,7.6%,0.0%,62.1%,58.5%,60.0%
0.65,0.0%,4.6%,76.9%,40.0%,60.0%
1.06,3.8%,4.5%,61.4%,65.4%,37.3%
0.97,4.5%,3.4%,62.5%,67.3%,51.5%
