DR,A%,DF%,1stIn,1st%,2nd%
0.80,1.4%,1.4%,59.2%,61.9%,62.1%
1.13,4.2%,0.0%,62.1%,71.2%,61.1%
1.62,8.2%,0.0%,62.3%,63.2%,56.5%
1.04,9.3%,7.0%,33.7%,86.2%,56.1%
3.37,13.2%,2.6%,63.2%,91.7%,71.4%
2.01,14.3%,0.0%,50.0%,81.0%,71.4%
0.85,11.9%,7.9%,50.5%,64.7%,48.0%
0.47,12.3%,9.9%,38.3%,61.3%,40.0%
0.95,27.3%,3.6%,60.0%,81.8%,52.3%
0.66,13.1%,8.2%,51.6%,77.8%,37.3%
1.55,11.9%,0.0%,61.0%,77.8%,69.6%
0.89,9.1%,4.5%,60.0%,71.2%,56.8%
1.23,7.5%,6.1%,45.6%,76.1%,62.5%
0.84,8.6%,4.8%,54.0%,76.2%,50.0%
0.73,2.5%,3.8%,52.5%,57.1%,39.5%
1.09,8.9%,2.5%,55.7%,79.5%,65.7%
1.33,4.2%,4.2%,58.9%,78.6%,64.1%
0.92,15.2%,1.1%,66.3%,68.9%,61.3%
1.30,6.9%,2.0%,55.9%,78.9%,62.2%
0.95,14.7%,6.7%,62.7%,76.6%,50.0%
2.06,5.2%,3.4%,65.5%,86.8%,70.0%
1.65,15.4%,0.0%,73.1%,84.2%,57.1%
0.59,1.8%,9.1%,65.5%,58.3%,26.3%
1.44,7.1%,5.4%,64.3%,86.1%,40.0%
1.11,13.3%,5.3%,48.0%,83.3%,59.0%
1.26,2.3%,3.4%,53.4%,72.3%,61.0%
0.72,6.9%,4.6%,51.7%,62.2%,50.0%
1.06,8.6%,1.2%,59.3%,72.9%,54.5%
1.41,2.9%,2.9%,61.8%,73.8%,65.4%
3.06,17.5%,2.5%,65.0%,80.8%,85.7%
0.67,5.8%,2.9%,60.9%,78.6%,40.7%
1.61,11.9%,0.0%,78.0%,82.6%,69.2%
1.06,4.4%,3.3%,74.7%,64.7%,52.2%
0.94,6.1%,4.0%,57.6%,75.4%,50.0%
0.59,6.0%,4.8%,41.0%,70.6%,40.8%
1.11,7.1%,5.7%,45.7%,59.4%,55.3%
1.43,7.4%,0.0%,59.3%,75.0%,45.5%
2.23,12.8%,2.6%,48.7%,78.9%,65.0%
1.11,11.2%,6.1%,51.0%,74.0%,43.8%
1.15,6.8%,0.0%,58.0%,80.4%,54.1%
1.62,12.5%,10.4%,45.8%,77.3%,53.8%
0.97,14.0%,2.2%,61.3%,70.2%,58.3%
1.56,6.9%,1.7%,56.9%,78.8%,64.0%
0.53,3.3%,4.9%,57.4%,57.1%,30.8%
0.62,13.2%,4.7%,66.0%,67.1%,44.4%
1.04,7.6%,4.7%,57.3%,75.5%,45.2%
0.24,0.0%,2.6%,65.8%,32.0%,30.8%
0.89,14.0%,2.6%,57.9%,77.3%,50.0%
1.66,8.9%,0.0%,60.0%,74.1%,61.1%
0.75,12.0%,2.4%,55.4%,73.9%,45.9%
1.82,15.7%,2.0%,66.7%,82.4%,58.8%
1.36,12.8%,1.3%,53.8%,78.6%,61.1%
0.91,2.0%,4.1%,56.1%,65.5%,46.5%
0.96,7.8%,2.9%,49.0%,78.0%,51.9%
1.59,11.8%,0.0%,82.4%,85.7%,83.3%
1.36,13.0%,1.3%,63.6%,69.4%,64.3%
1.17,3.8%,2.6%,56.4%,81.8%,41.2%
1.84,18.4%,2.0%,51.0%,96.0%,45.8%
1.08,4.6%,5.7%,41.4%,72.2%,49.0%
1.07,17.4%,4.3%,50.7%,71.4%,55.9%
0.90,5.3%,4.3%,47.9%,68.9%,51.0%
0.56,14.1%,0.0%,71.9%,78.3%,38.9%
1.44,13.0%,3.7%,53.7%,75.9%,60.0%
0.91,5.3%,9.5%,49.5%,61.7%,41.7%
1.53,7.0%,1.8%,56.1%,68.8%,64.0%
0.76,8.6%,3.2%,54.8%,78.4%,50.0%
0.83,10.1%,0.0%,62.3%,69.8%,42.3%
1.66,16.4%,3.0%,65.7%,88.6%,47.8%
0.56,1.7%,6.7%,40.0%,58.3%,50.0%
2.13,27.7%,2.1%,66.0%,83.9%,68.8%
0.75,5.6%,4.2%,55.6%,70.0%,31.3%
1.65,15.6%,5.2%,50.6%,87.2%,63.2%
0.67,8.8%,5.0%,63.7%,68.6%,51.7%
2.08,20.5%,2.6%,69.2%,81.5%,50.0%
0.97,12.9%,0.0%,64.5%,80.0%,50.0%
1.89,16.0%,0.0%,68.0%,85.3%,62.5%
1.44,12.5%,1.6%,53.1%,85.3%,63.3%
1.19,6.1%,1.5%,71.2%,68.1%,47.4%
1.23,9.4%,4.7%,48.4%,71.0%,60.6%
0.98,13.6%,1.6%,60.8%,78.9%,36.7%
0.60,8.3%,1.4%,64.1%,59.1%,55.8%
0.83,6.8%,3.4%,64.1%,73.3%,47.6%
0.64,10.6%,2.9%,64.4%,64.2%,54.1%
2.06,2.2%,4.3%,65.2%,90.0%,50.0%
1.58,13.8%,3.4%,56.9%,75.8%,72.0%
2.46,20.9%,0.0%,67.4%,89.7%,57.1%
0.89,7.0%,3.5%,57.9%,75.8%,45.8%
0.65,3.9%,0.0%,64.8%,68.7%,60.0%
1.03,7.8%,3.3%,64.4%,72.4%,59.4%
1.22,0.0%,4.9%,62.1%,75.0%,51.3%
0.88,4.0%,6.7%,48.0%,75.0%,41.0%
0.92,5.3%,7.0%,52.6%,83.3%,44.4%
1.42,5.6%,5.6%,50.0%,85.2%,51.9%
1.24,20.3%,8.7%,44.9%,87.1%,57.9%
0.86,5.3%,0.9%,56.1%,68.8%,36.0%
0.94,5.6%,3.3%,50.0%,68.9%,68.9%
1.19,20.0%,16.0%,48.0%,91.7%,38.5%
1.83,6.0%,6.0%,42.0%,76.2%,72.4%
1.13,13.0%,7.0%,40.0%,71.7%,58.0%
1.49,12.5%,4.2%,50.0%,79.2%,62.5%
0.27,8.3%,0.0%,58.3%,28.6%,20.0%
1.26,18.2%,6.1%,51.5%,82.4%,43.8%
1.25,12.5%,1.3%,60.0%,77.1%,62.5%
1.85,8.8%,2.9%,61.8%,90.5%,57.7%
0.96,6.5%,5.4%,46.2%,74.4%,40.0%
1.63,6.3%,4.2%,54.2%,76.9%,59.1%
0.61,14.1%,3.3%,52.2%,75.0%,43.2%
0.85,17.6%,13.7%,56.9%,79.3%,27.3%
0.77,3.0%,6.1%,40.9%,63.0%,35.9%
0.65,5.8%,1.4%,66.7%,65.2%,47.8%
1.69,11.1%,1.9%,55.6%,83.3%,58.3%
1.29,15.3%,5.1%,62.7%,86.5%,45.5%
1.52,15.4%,3.8%,55.8%,75.9%,60.9%
1.03,18.2%,1.1%,63.6%,76.8%,50.0%
1.29,7.8%,0.0%,56.3%,77.8%,60.7%
1.63,22.8%,3.5%,61.4%,85.7%,59.1%
1.20,17.5%,1.6%,61.9%,84.6%,50.0%
0.73,7.0%,2.8%,50.7%,80.6%,45.7%
0.91,14.4%,5.2%,50.5%,81.6%,43.8%
1.03,26.1%,2.3%,55.7%,91.8%,53.8%
0.79,5.0%,3.6%,54.7%,59.2%,44.4%
0.62,6.9%,6.9%,58.6%,73.5%,33.3%
0.93,11.4%,4.5%,55.3%,76.7%,50.8%
0.78,12.7%,3.8%,53.2%,78.6%,40.5%
0.69,10.4%,1.0%,62.5%,73.3%,47.2%
1.88,10.9%,2.2%,58.7%,70.4%,78.9%
0.91,4.8%,3.6%,50.6%,85.7%,51.2%
1.24,6.1%,1.5%,53.0%,85.7%,51.6%
1.18,7.8%,1.1%,52.2%,74.5%,51.2%
1.19,12.5%,5.6%,48.6%,80.0%,67.6%
1.88,15.4%,1.9%,42.3%,86.4%,66.7%
0.82,13.0%,9.8%,53.3%,85.7%,58.1%
1.16,25.9%,3.7%,64.8%,77.1%,73.7%
0.92,14.1%,3.7%,57.8%,80.8%,35.1%
0.92,5.9%,8.2%,62.4%,73.6%,53.1%
0.72,7.1%,5.7%,64.3%,62.2%,52.0%
0.51,4.3%,5.8%,46.4%,59.4%,29.7%
1.68,8.0%,0.0%,68.0%,94.1%,37.5%
1.13,17.9%,3.0%,62.7%,66.7%,48.0%
1.48,9.7%,4.8%,51.6%,81.3%,73.3%
0.47,8.7%,5.8%,52.2%,75.0%,45.5%
1.98,16.7%,2.1%,70.8%,85.3%,64.3%
1.50,12.9%,3.5%,55.3%,80.9%,68.4%
1.75,11.5%,1.9%,71.2%,89.2%,53.3%
0.78,9.1%,6.8%,53.4%,68.1%,41.5%
0.68,7.0%,3.5%,49.1%,57.1%,34.5%
1.02,11.8%,5.5%,55.5%,80.3%,49.0%
1.57,7.1%,12.5%,48.2%,77.8%,51.7%
0.75,1.1%,1.1%,35.2%,84.4%,33.9%
2.10,10.4%,2.1%,62.5%,83.3%,55.6%
0.72,13.6%,2.5%,55.1%,73.8%,56.6%
1.07,11.7%,3.6%,57.7%,68.8%,57.4%
0.68,6.4%,1.1%,61.7%,70.7%,47.2%
1.17,6.3%,0.0%,73.4%,72.3%,47.1%
1.00,14.9%,0.0%,65.3%,74.2%,42.9%
0.71,17.9%,0.0%,75.0%,73.8%,21.4%
1.05,15.5%,1.4%,62.0%,77.3%,55.6%
0.88,13.4%,3.2%,57.8%,73.1%,44.3%
1.08,13.5%,2.0%,61.5%,78.0%,44.2%
0.94,11.8%,0.9%,62.7%,72.5%,63.4%
0.86,14.1%,0.0%,56.5%,75.0%,51.4%
1.50,21.9%,1.6%,54.7%,77.1%,72.4%
0.78,8.1%,4.8%,66.1%,51.2%,38.1%
0.73,1.6%,3.2%,50.8%,56.3%,38.7%
0.91,16.7%,0.0%,58.9%,69.8%,64.9%
1.42,9.9%,0.0%,54.9%,79.5%,65.6%
0.57,12.5%,2.1%,63.5%,60.7%,37.1%
1.25,7.7%,3.1%,61.5%,80.0%,48.0%
1.17,13.4%,1.0%,57.7%,76.8%,53.7%
1.72,11.3%,3.8%,58.5%,77.4%,59.1%
1.29,8.0%,3.6%,68.8%,83.1%,48.6%
0.68,10.1%,2.5%,60.8%,60.4%,48.4%
1.72,11.0%,2.2%,67.0%,86.9%,63.3%
1.18,22.3%,1.0%,52.4%,77.8%,44.9%
0.86,9.6%,1.6%,57.6%,73.6%,54.7%
1.01,11.4%,4.5%,52.3%,87.0%,47.6%
0.97,10.7%,1.8%,66.1%,73.0%,47.4%
1.16,15.1%,1.4%,61.6%,75.6%,53.6%
1.21,13.9%,2.8%,68.1%,73.5%,56.5%
0.53,6.8%,0.0%,65.9%,62.1%,40.0%
0.71,9.3%,1.3%,62.7%,74.5%,42.9%
0.82,6.6%,1.9%,61.3%,72.3%,46.3%
1.49,8.3%,2.1%,70.8%,73.5%,57.1%
0.72,8.9%,2.5%,59.5%,70.2%,46.9%
1.29,7.4%,1.5%,51.5%,77.1%,57.6%
1.49,11.2%,1.1%,58.4%,75.0%,64.9%
1.17,3.3%,5.5%,52.7%,83.3%,46.5%
0.88,4.7%,3.7%,49.5%,77.4%,42.6%
0.46,0.0%,3.2%,67.7%,47.6%,45.0%
1.18,1.9%,1.0%,60.0%,66.7%,64.3%
1.16,5.7%,1.1%,61.4%,70.4%,50.0%
0.69,9.5%,1.9%,61.0%,68.8%,51.2%
0.79,12.2%,4.3%,68.7%,69.6%,38.9%
1.25,5.5%,5.5%,56.2%,70.7%,53.1%
0.85,1.2%,2.3%,57.0%,61.2%,45.9%
0.91,4.4%,4.4%,57.4%,64.1%,51.7%
1.41,8.5%,2.8%,60.6%,69.8%,64.3%
1.92,19.6%,2.0%,68.6%,82.9%,62.5%
1.42,11.8%,2.6%,57.9%,79.5%,65.6%
0.87,12.0%,3.6%,62.7%,69.2%,45.2%
0.69,6.2%,4.1%,68.3%,65.7%,43.5%
1.38,12.4%,3.4%,62.9%,78.6%,57.6%
0.69,5.6%,7.4%,40.7%,68.2%,28.1%
0.71,11.9%,1.5%,56.7%,65.8%,51.7%
1.47,9.6%,1.9%,59.6%,80.6%,57.1%
0.73,6.3%,0.0%,66.7%,59.5%,66.7%
0.91,14.0%,3.5%,63.2%,75.0%,50.0%
0.73,9.9%,2.8%,60.6%,74.4%,42.9%
2.02,0.0%,4.7%,58.1%,80.0%,72.2%
0.77,5.9%,1.5%,76.5%,63.5%,43.8%
0.83,11.9%,4.8%,65.5%,70.9%,41.4%
0.76,2.2%,2.2%,49.5%,75.6%,54.3%
0.49,10.1%,4.3%,59.4%,65.9%,46.4%
0.46,3.8%,0.0%,61.5%,50.0%,20.0%
0.62,3.8%,3.8%,48.1%,56.0%,44.4%
