DR,A%,DF%,1stIn,1st%,2nd%
0.90,5.7%,4.3%,44.3%,58.1%,41.0%
0.57,0.0%,7.7%,55.8%,58.6%,39.1%
1.01,5.3%,5.3%,53.2%,74.0%,59.1%
0.79,1.8%,1.8%,43.6%,54.2%,58.1%
1.32,4.0%,4.0%,56.0%,69.0%,60.6%
1.32,3.5%,3.5%,54.7%,80.9%,48.7%
1.32,0.0%,0.0%,50.0%,73.3%,53.3%
1.85,20.8%,4.2%,52.1%,88.0%,60.9%
0.78,1.5%,1.5%,51.5%,67.6%,31.3%
1.05,2.9%,2.9%,51.4%,64.8%,54.9%
1.24,0.0%,2.6%,46.1%,68.6%,56.1%
1.55,8.0%,9.3%,42.7%,90.6%,48.8%
0.86,4.3%,2.2%,48.9%,64.4%,53.2%
0.83,6.5%,5.2%,45.5%,62.9%,50.0%
1.17,10.4%,1.3%,49.4%,63.2%,53.8%
1.20,7.1%,0.0%,54.3%,78.9%,56.3%
0.48,2.2%,13.3%,48.9%,63.6%,17.4%
1.38,3.4%,1.1%,61.8%,69.1%,64.7%
0.68,8.2%,2.0%,53.1%,57.7%,56.5%
0.57,2.9%,5.7%,60.0%,42.9%,42.9%
2.20,15.8%,7.9%,42.1%,81.3%,63.6%
0.56,4.6%,4.6%,55.4%,55.6%,55.2%
1.15,9.1%,5.7%,58.0%,76.5%,43.2%
0.97,4.1%,2.7%,60.3%,84.1%,48.3%
0.60,7.3%,1.8%,54.5%,63.3%,40.0%
1.16,7.1%,3.1%,52.0%,76.5%,53.2%
1.30,1.5%,3.0%,59.7%,75.0%,66.7%
1.25,5.3%,1.1%,56.4%,67.9%,56.1%
1.20,10.8%,6.2%,58.5%,78.9%,55.6%
1.53,8.7%,0.0%,65.2%,73.3%,56.3%
1.01,3.8%,2.9%,55.2%,79.3%,40.4%
0.90,5.1%,1.3%,64.6%,64.7%,50.0%
1.22,13.3%,1.7%,50.0%,80.0%,56.7%
0.94,6.6%,5.3%,59.2%,82.2%,51.6%
1.01,9.0%,3.6%,62.2%,68.1%,59.5%
0.75,3.0%,4.5%,54.5%,58.3%,46.7%
2.84,11.4%,2.3%,63.6%,89.3%,75.0%
1.59,6.6%,11.5%,54.1%,87.9%,50.0%
1.30,1.5%,6.2%,58.5%,63.2%,44.4%
0.71,3.9%,0.0%,62.3%,62.5%,48.3%
0.75,7.2%,1.4%,60.9%,52.4%,55.6%
1.88,13.0%,2.2%,56.5%,80.8%,65.0%
1.35,1.4%,1.4%,61.4%,69.8%,55.6%
1.36,10.6%,1.5%,54.5%,72.2%,70.0%
0.79,1.1%,9.2%,51.7%,64.4%,45.2%
