DR,A%,DF%,1stIn,1st%,2nd%
1.17,7.1%,3.5%,55.3%,74.5%,50.0%
0.97,2.1%,1.0%,60.4%,69.0%,50.0%
1.18,6.5%,2.2%,59.8%,69.1%,62.2%
1.08,13.1%,3.0%,59.6%,72.9%,60.0%
2.35,29.3%,4.9%,61.0%,92.0%,56.3%
1.50,9.7%,3.2%,66.1%,78.0%,52.4%
0.66,16.1%,8.1%,51.6%,78.1%,53.3%
1.64,19.3%,3.5%,61.4%,91.4%,45.5%
0.52,13.3%,5.0%,63.3%,63.2%,45.5%
1.06,10.4%,9.1%,54.5%,78.6%,48.6%
0.90,13.7%,2.1%,60.0%,71.9%,44.7%
1.44,25.0%,1.0%,65.6%,84.1%,66.7%
0.69,20.4%,5.4%,53.8%,82.0%,62.8%
0.84,3.2%,5.4%,53.8%,74.0%,46.5%
0.65,14.6%,10.4%,54.2%,69.2%,31.8%
0.63,11.3%,4.8%,61.3%,68.4%,41.7%
3.10,9.5%,2.4%,57.1%,87.5%,83.3%
0.88,16.9%,7.0%,47.9%,76.5%,51.4%
0.58,0.0%,1.5%,59.7%,67.5%,48.1%
1.11,7.6%,4.3%,54.3%,70.0%,59.5%
1.40,20.0%,1.3%,65.3%,75.5%,53.8%
0.82,8.8%,7.5%,48.8%,61.5%,53.7%
0.63,3.4%,9.0%,51.7%,60.9%,34.9%
1.47,17.1%,5.3%,59.2%,80.0%,48.4%
1.09,13.3%,8.2%,55.1%,72.2%,52.3%
0.66,12.1%,10.3%,46.6%,77.8%,38.7%
1.14,7.2%,7.2%,58.0%,75.0%,48.3%
1.97,11.1%,2.2%,46.7%,71.4%,75.0%
1.54,12.3%,3.5%,63.2%,83.3%,52.4%
1.19,14.1%,2.6%,62.8%,83.7%,62.1%
0.92,8.1%,4.5%,61.3%,76.5%,41.9%
1.87,10.8%,4.6%,53.8%,85.7%,66.7%
1.53,29.5%,5.7%,52.3%,91.3%,59.5%
0.67,9.8%,11.5%,49.2%,70.0%,38.7%
0.95,21.5%,2.8%,58.9%,84.1%,45.5%
0.61,12.9%,5.9%,55.4%,76.8%,48.9%
1.95,8.8%,1.8%,56.1%,84.4%,80.0%
1.20,19.0%,5.1%,51.9%,70.7%,57.9%
1.06,10.7%,4.9%,54.4%,85.7%,46.8%
1.85,15.7%,0.0%,68.6%,82.9%,62.5%
1.58,11.1%,1.9%,53.7%,82.8%,56.0%
2.31,9.8%,2.4%,56.1%,87.0%,66.7%
1.22,17.9%,5.1%,65.4%,76.5%,51.9%
1.78,9.8%,7.3%,61.0%,76.0%,56.3%
1.39,8.8%,4.4%,58.2%,77.4%,50.0%
2.18,12.5%,8.3%,45.8%,95.5%,61.5%
0.99,5.3%,4.4%,59.6%,80.9%,39.1%
1.50,12.7%,3.6%,67.3%,83.8%,38.9%
1.45,8.9%,6.7%,51.1%,69.6%,45.5%
0.94,13.7%,5.9%,60.8%,74.2%,60.0%
1.24,5.8%,7.2%,60.9%,76.2%,63.0%
0.73,11.4%,4.5%,68.2%,66.7%,42.9%
1.10,1.3%,7.6%,49.4%,74.4%,45.0%
1.12,9.2%,5.7%,55.2%,77.1%,48.7%
0.82,3.3%,6.5%,50.0%,65.2%,52.2%
1.76,8.5%,4.3%,46.8%,77.3%,52.0%
0.82,9.1%,6.1%,59.1%,64.1%,59.3%
0.54,3.6%,5.4%,67.9%,63.2%,33.3%
1.19,13.1%,5.6%,64.5%,76.8%,39.5%
1.31,9.2%,4.6%,49.2%,81.3%,54.5%
1.38,17.1%,6.6%,64.5%,73.5%,59.3%
2.00,4.3%,0.0%,58.7%,77.8%,68.4%
3.86,19.5%,0.0%,53.7%,90.9%,84.2%
0.97,9.5%,6.8%,54.1%,70.0%,35.3%
0.81,7.7%,5.1%,55.1%,69.8%,42.9%
3.28,31.6%,0.0%,78.9%,93.3%,50.0%
2.71,20.5%,2.3%,59.1%,84.6%,83.3%
0.79,3.6%,7.1%,47.6%,65.0%,47.7%
1.61,15.2%,10.9%,58.7%,81.5%,47.4%
0.89,8.5%,3.8%,47.2%,78.0%,55.4%
1.41,15.8%,5.3%,61.4%,80.0%,50.0%
1.56,11.8%,2.0%,51.0%,73.1%,56.0%
1.10,6.5%,4.7%,51.4%,67.3%,67.3%
2.80,37.8%,2.7%,73.0%,88.9%,60.0%
1.60,17.5%,3.5%,63.2%,83.3%,38.1%
4.83,21.4%,3.6%,57.1%,93.8%,75.0%
1.04,22.0%,4.4%,62.6%,78.9%,47.1%
1.12,7.2%,3.6%,57.8%,72.9%,45.7%
0.87,7.4%,3.2%,51.1%,70.8%,45.7%
0.86,24.1%,1.9%,57.4%,79.0%,58.7%
0.70,10.7%,5.4%,51.8%,58.6%,40.7%
0.48,14.6%,4.2%,45.8%,81.8%,30.8%
1.56,11.5%,5.8%,48.1%,96.0%,48.1%
1.09,9.8%,3.7%,59.8%,73.5%,51.5%
0.58,0.0%,3.3%,60.7%,56.8%,33.3%
1.61,15.5%,5.2%,58.6%,94.1%,58.3%
0.74,12.8%,2.1%,59.6%,57.1%,47.4%
1.39,12.3%,4.6%,46.2%,80.0%,51.4%
1.21,12.7%,5.1%,62.0%,81.6%,56.7%
1.31,14.6%,4.5%,61.8%,78.2%,52.9%
0.80,8.1%,6.5%,45.2%,85.7%,55.9%
1.07,17.0%,3.2%,56.4%,69.8%,46.3%
0.88,9.9%,8.3%,53.7%,73.8%,32.1%
1.66,19.4%,6.5%,50.0%,83.9%,58.1%
1.23,9.7%,4.3%,52.7%,73.5%,56.8%
1.46,6.2%,9.2%,41.5%,88.9%,47.4%
0.61,12.5%,7.5%,50.0%,65.0%,45.0%
0.78,10.6%,8.2%,55.3%,74.5%,42.1%
1.32,6.3%,7.6%,44.3%,77.1%,43.2%
0.88,3.0%,4.5%,59.7%,67.5%,48.1%
0.62,3.3%,3.3%,45.0%,66.7%,39.4%
2.57,13.0%,4.3%,58.7%,92.6%,68.4%
1.59,11.1%,1.9%,53.7%,82.8%,52.0%
0.83,7.8%,4.7%,64.1%,58.5%,47.8%
2.12,4.5%,4.5%,63.6%,85.7%,62.5%
0.83,1.6%,3.2%,54.8%,79.4%,57.1%
