DR,A%,DF%,1stIn,1st%,2nd%
0.51,3.8%,3.8%,64.2%,67.6%,36.8%
0.90,9.4%,3.1%,60.9%,71.8%,36.0%
1.71,3.8%,1.9%,69.2%,75.0%,75.0%
0.90,4.8%,1.9%,58.1%,57.4%,56.8%
0.81,7.4%,2.9%,72.1%,63.3%,15.8%
0.94,0.8%,2.4%,63.8%,56.8%,54.3%
1.33,1.6%,1.6%,68.8%,72.7%,45.0%
1.76,2.0%,0.0%,74.0%,75.7%,61.5%
1.62,7.3%,1.8%,70.9%,87.2%,37.5%
0.63,18.7%,2.7%,66.7%,74.0%,56.0%
1.13,5.3%,6.4%,72.3%,67.6%,46.2%
0.80,4.0%,1.0%,64.6%,59.4%,45.7%
1.27,6.8%,1.7%,72.9%,62.8%,62.5%
0.75,2.9%,1.4%,72.9%,56.9%,52.6%
0.66,6.4%,4.3%,66.0%,61.3%,43.8%
1.10,0.0%,2.2%,74.4%,73.1%,34.8%
0.86,3.8%,2.9%,61.5%,65.6%,60.0%
1.12,4.8%,3.2%,61.3%,71.1%,70.8%
1.22,6.2%,3.5%,66.4%,68.0%,57.9%
1.68,3.8%,1.9%,62.3%,66.7%,70.0%
0.67,9.6%,2.6%,55.3%,74.6%,43.1%
1.33,20.3%,3.1%,70.3%,73.3%,57.9%
0.71,2.2%,2.2%,67.4%,61.3%,46.7%
1.01,0.0%,4.8%,66.3%,72.7%,50.0%
0.75,6.3%,1.6%,76.2%,50.0%,66.7%
1.31,4.8%,0.0%,79.4%,74.0%,61.5%
0.61,1.8%,3.6%,76.4%,47.6%,46.2%
1.44,3.2%,4.8%,54.0%,61.8%,51.7%
1.02,3.7%,3.7%,63.6%,57.4%,53.8%
0.73,5.7%,3.4%,56.8%,78.0%,28.9%
1.00,4.5%,5.5%,48.2%,58.5%,47.4%
1.24,13.0%,2.9%,62.3%,69.8%,69.2%
1.17,14.6%,2.4%,69.5%,80.7%,64.0%
0.53,0.0%,6.5%,67.4%,45.2%,13.3%
1.87,2.0%,0.0%,78.0%,79.5%,63.6%
1.08,1.4%,5.4%,68.9%,60.8%,56.5%
0.66,1.6%,6.3%,73.0%,65.2%,17.6%
0.29,0.0%,2.4%,54.8%,56.5%,42.1%
0.64,3.3%,0.0%,65.0%,64.1%,42.9%
1.19,1.5%,0.0%,60.3%,61.0%,63.0%
